Metric,Mar 2013,Jun 2013,Sep 2013,Dec 2013,Mar 2014,Jun 2014,Sep 2014,Dec 2014,Mar 2015,Jun 2015,Sep 2015,Dec 2015,Mar 2016
Sales,336,230,161,155,88,144,131,125,119,143,128,116,113
  └─ YOY Sales Growth %,-34.50%,-29.20%,-46.55%,-37.14%,-73.93%,-37.63%,-19.13%,-19.80%,36.15%,-0.29%,-2.29%,-6.80%,-5.71%
Expenses,343,201,164,139,153,132,161,128,146,137,141,116,133
  └─ Material Cost %,41.96%,30.67%,14.67%,4.40%,26.43%,8.96%,2.99%,3.22%,9.86%,11.83%,9.43%,5.19%,9.81%
  └─ Employee Cost %,26.64%,31.97%,43.97%,42.95%,68.91%,43.21%,48.16%,47.73%,54.85%,42.23%,44.95%,43.67%,47.28%
Operating Profit,-6,29,-3,16,-65,12,-31,-3,-27,7,-13,0,-20
OPM %,-2%,13%,-2%,10%,-75%,8%,-23%,-3%,-22%,5%,-10%,0%,-18%
Other Income,-44,47,10,-2,-118,-247,-447,-471,-24,0,-4,27,-27
  └─ Exceptional items,-47.73,-0.71,-0.02,-10.24,-140.61,-250.30,-467.99,-501.12,-45.63,-28.39,-13.99,-13.07,-36.89
  └─ Other income normal,4.11,47.95,10.52,8.72,22.69,3.46,20.98,30.11,21.45,28.79,9.69,39.67,9.70
Interest,90,80,75,72,42,90,93,95,89,97,92,92,93
Depreciation,29,26,28,28,27,26,24,21,23,20,20,19,19
Profit before tax,-169,-29,-95,-86,-252,-352,-594,-590,-163,-110,-130,-84,-159
Tax %,-6%,-12%,-12%,2%,-25%,-1%,0%,0%,-0%,-17%,1%,2%,1%
Net Profit,-160,-25,-83,-88,-190,-348,-597,-592,-163,-92,-132,-85,-161
  └─ Profit from Associates,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1
  └─ Minority share,12,1,0,2,22,4,30,14,10,7,4,3,10
  └─ Exceptional items AT,-48,-1,-0,-10,-141,-249,-466,-500,-46,-28,-14,-13,-37
  └─ Profit excl Excep,-112,-25,-83,-78,-50,-99,-131,-92,-118,-64,-118,-72,-124
  └─ Profit for PE,-104,-23,-83,-76,-44,-98,-124,-90,-110,-59,-115,-70,-116
  └─ Profit for EPS,-148,-24,-83,-86,-168,-344,-567,-578,-153,-85,-129,-83,-151
  └─ YOY Profit Growth %,-287%,-577%,-2371%,-1428%,58%,-318%,-51%,-18%,-152%,40%,7%,22%,-5%
EPS in Rs,-12.09,-1.96,-6.75,-7.03,-13.74,-28.08,-46.31,-47.20,-12.49,-6.96,-10.50,-6.74,-12.32
Raw PDF,,,,,,,,,,,,,
