Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,20.57,17.40,18.93,20.83,24.93,7.98,4.02,4.13,4.48,11.61,11.83,7.80,10.08
  └─ YOY Sales Growth %,-11%,-14%,-1%,-1%,21%,-54%,-79%,-80%,-82%,45%,194%,89%,125%
Expenses,20.62,15.83,14.97,17.32,23.76,6.68,3.52,3.57,4.31,11.04,10.58,6.27,8.88
  └─ Material Cost %,22.41%,0.17%,0.32%,10.08%,9.95%,1.00%,2.49%,13.56%,2.68%,8.70%,1.78%,1.41%,0.79%
  └─ Employee Cost %,10.21%,12.13%,11.94%,9.94%,10.31%,7.64%,14.68%,15.25%,16.52%,6.80%,7.86%,11.41%,8.83%
Operating Profit,-0.05,1.57,3.96,3.51,1.17,1.30,0.50,0.56,0.17,0.57,1.25,1.53,1.20
OPM %,-0.24%,9.02%,20.92%,16.85%,4.69%,16.29%,12.44%,13.56%,3.79%,4.91%,10.57%,19.62%,11.90%
Other Income,1.39,1.25,0.52,0.55,0.56,1.00,0.92,0.74,1.56,0.69,0.47,0.54,0.58
  └─ Other income normal,1.39,1.25,0.52,0.55,0.56,1.00,0.92,0.74,1.56,0.69,0.47,0.54,0.58
Interest,0.04,0.05,0.01,0.05,0.15,0.33,0.26,0.25,0.35,0.19,0.14,0.14,0.13
Depreciation,0.58,0.56,0.57,0.68,0.66,0.91,0.92,0.88,0.94,0.91,0.88,0.81,0.77
Profit before tax,0.72,2.21,3.90,3.33,0.92,1.06,0.24,0.17,0.44,0.16,0.70,1.12,0.88
Tax %,48.61%,37.56%,47.44%,26.13%,54.35%,18.87%,37.50%,-35.29%,-25.00%,62.50%,4.29%,16.07%,87.50%
Net Profit,0.36,1.39,2.05,2.47,0.42,0.86,0.14,0.22,0.56,0.05,0.67,0.94,0.11
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,0,1,2,2,0,1,0,0,1,0,1,1,0
  └─ Profit for PE,0,1,2,2,0,1,0,0,1,0,1,1,0
  └─ Profit for EPS,0,1,2,2,0,1,0,0,1,0,1,1,0
  └─ YOY Profit Growth %,-80%,-5%,4%,20%,17%,-38%,-93%,-91%,33%,-94%,386%,350%,-77%
EPS in Rs,0.54,2.07,3.05,3.68,0.56,1.14,0.19,0.29,0.74,0.07,0.83,1.21,0.16
Raw PDF,,,,,,,,,,,,,
