Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8.31,43.54,11.85,4.26,7.49,49.95,6.04,4.79,4.86,51.91,10.16,14.73,21.67
  └─ YOY Sales Growth %,-37%,12%,36%,5%,-10%,15%,-49%,12%,-35%,4%,68%,208%,346%
Expenses,26.65,36.10,16.29,12.91,15.18,43.16,13.37,13.08,11.33,44.19,14.23,22.02,25.55
  └─ Material Cost %,229%,59%,58%,128%,81%,70%,105%,120%,89%,70%,70%,102%,99%
  └─ Employee Cost %,55%,13%,38%,86%,54%,9%,57%,79%,67%,7%,30%,25%,10%
Operating Profit,-18.34,7.44,-4.44,-8.65,-7.69,6.79,-7.33,-8.29,-6.47,7.72,-4.07,-7.29,-3.88
OPM %,-220.70%,17.09%,-37.47%,-203.05%,-102.67%,13.59%,-121.36%,-173.07%,-133.13%,14.87%,-40.06%,-49.49%,-17.90%
Other Income,0.46,0.45,0.55,1.72,3.38,0.26,0.45,0.12,0.16,0.24,0.27,0.20,0.83
  └─ Other income normal,0.46,0.45,0.55,1.72,3.38,0.26,0.45,0.12,0.16,0.24,0.27,0.20,0.83
Interest,2.86,1.87,0.88,0.83,0.70,0.06,0.02,0.00,0.00,0.25,0.45,0.48,0.58
Depreciation,0.26,0.18,0.19,0.20,0.57,0.36,0.38,0.34,0.33,0.25,0.25,0.25,0.50
Profit before tax,-21.00,5.84,-4.96,-7.96,-5.58,6.63,-7.28,-8.51,-6.64,7.46,-4.50,-7.82,-4.13
Tax %,-24.29%,17.98%,-12.30%,-25.88%,-32.97%,24.74%,-27.34%,-26.44%,-24.55%,27.61%,-24.00%,-27.11%,-69.01%
Net Profit,-15.91,4.78,-4.35,-5.89,-3.74,4.99,-5.29,-6.26,-5.02,5.40,-3.42,-5.69,-1.27
  └─ Profit excl Excep,-16,5,-4,-6,-4,5,-5,-6,-5,5,-3,-6,-1
  └─ Profit for PE,-16,5,-4,-6,-4,5,-5,-6,-5,5,-3,-6,-1
  └─ Profit for EPS,-16,5,-4,-6,-4,5,-5,-6,-5,5,-3,-6,-1
  └─ YOY Profit Growth %,-665%,31%,31%,39%,76%,4%,-22%,-6%,-34%,8%,35%,9%,75%
EPS in Rs,-5.27,0.71,-0.65,-0.88,-0.57,0.76,-0.81,-0.95,-0.77,0.82,-0.52,-0.87,-0.19
Raw PDF,,,,,,,,,,,,,
