Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,45.40,26.76,29.66,35.89,48.15,43.95,53.03,44.65,59.53,35.66,40.29,36.04,48.68
  └─ YOY Sales Growth %,87.84%,20.43%,-18.90%,-8.28%,6.06%,64.24%,78.79%,24.41%,23.63%,-18.86%,-24.02%,-19.28%,-18.23%
Expenses,42.13,25.86,27.94,33.03,46.24,40.89,50.78,42.60,59.34,34.25,37.21,34.27,47.68
  └─ Material Cost %,74%,75%,74%,73%,80%,79%,85%,80%,88%,80%,76%,79%,81%
  └─ Employee Cost %,2%,4%,4%,3%,1%,3%,2%,3%,1%,3%,3%,3%,2%
Operating Profit,3.27,0.90,1.72,2.86,1.91,3.06,2.25,2.05,0.19,1.41,3.08,1.77,1.00
OPM %,7.20%,3.36%,5.80%,7.97%,3.97%,6.96%,4.24%,4.59%,0.32%,3.95%,7.64%,4.91%,2.05%
Other Income,0.48,1.91,1.48,1.18,0.81,2.37,1.62,0.01,-0.44,2.43,-0.27,1.88,-1.21
  └─ Other income normal,0.48,1.91,1.48,1.18,0.81,2.37,1.62,0.01,-0.44,2.43,-0.27,1.88,-1.21
Interest,0.93,0.76,0.65,1.27,1.18,1.17,0.91,1.09,1.12,0.90,0.80,0.69,0.96
Depreciation,0.59,0.85,0.86,0.88,0.74,0.79,0.84,1.13,0.72,0.88,0.88,0.88,0.87
Profit before tax,2.23,1.20,1.69,1.89,0.80,3.47,2.12,-0.16,-2.09,2.06,1.13,2.08,-2.04
Tax %,62.78%,25.83%,10.06%,13.23%,88.75%,-17.29%,70.75%,-237.50%,-33.97%,25.73%,18.58%,21.15%,-8.33%
Net Profit,0.82,0.89,1.52,1.64,0.09,4.08,0.61,0.21,-1.38,1.53,0.91,1.64,-1.87
  └─ Profit excl Excep,0.82,0.89,1.52,1.64,0.09,4.08,0.61,0.21,-1.38,1.53,0.91,1.64,-1.87
  └─ Profit for PE,0.82,0.89,1.52,1.64,0.09,4.08,0.61,0.21,-1.38,1.53,0.91,1.64,-1.87
  └─ Profit for EPS,0.82,0.89,1.52,1.64,0.09,4.08,0.61,0.21,-1.38,1.53,0.91,1.64,-1.87
  └─ YOY Profit Growth %,165.60%,304.55%,-60.52%,-61.23%,-89.02%,358.43%,-59.87%,-87.20%,-1633.33%,-62.50%,49.18%,680.95%,-35.51%
EPS in Rs,0.89,0.97,1.66,1.79,0.10,4.45,0.67,0.23,-1.51,1.67,0.99,1.79,-2.04
Raw PDF,,,,,,,,,,,,,
