Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,40.47,50.31,35.26,44.88,59.55,59.09,62.53,63.22,59.61,49.66,39.59,26.69,38.53
  └─ YOY Sales Growth %,-24.38%,-20.31%,-42.20%,96.67%,47.15%,17.45%,77.34%,40.86%,0.10%,-15.96%,-36.69%,-57.78%,-35.36%
Expenses,43.02,48.87,35.10,41.16,54.21,54.99,60.62,59.83,56.21,46.31,37.79,25.30,36.38
  └─ Material Cost %,87%,75%,64%,70%,70%,70%,71%,72%,73%,70%,62%,51%,73%
  └─ Employee Cost %,7%,6%,9%,5%,4%,5%,5%,5%,6%,6%,7%,9%,7%
Operating Profit,-2.55,1.44,0.16,3.72,5.34,4.10,1.91,3.39,3.40,3.35,1.80,1.39,2.15
OPM %,-6.30%,2.86%,0.45%,8.29%,8.97%,6.94%,3.05%,5.36%,5.70%,6.75%,4.55%,5.21%,5.58%
Other Income,8.02,3.69,5.06,4.75,3.23,2.78,4.83,2.33,2.73,1.38,1.98,1.31,1.83
  └─ Other income normal,8.02,3.69,5.06,4.75,3.23,2.78,4.83,2.33,2.73,1.38,1.98,1.31,1.83
Interest,0.60,0.97,0.97,0.84,0.51,1.72,1.36,1.36,1.35,1.07,1.01,0.97,0.95
Depreciation,2.83,2.65,2.70,2.72,2.72,2.65,2.44,2.46,2.50,2.38,2.41,2.42,2.45
Profit before tax,2.04,1.51,1.55,4.91,5.34,2.51,2.94,1.90,2.28,1.28,0.36,-0.69,0.58
Tax %,19.12%,-76.16%,5.16%,38.70%,11.61%,31.47%,22.11%,30.53%,-1.75%,27.34%,8.33%,-152.17%,36.21%
Net Profit,1.65,2.66,1.47,3.03,4.72,1.73,2.29,1.32,2.31,0.93,0.33,0.37,0.37
  └─ Profit excl Excep,2,3,1,3,5,2,2,1,2,1,0,0,0
  └─ Profit for PE,2,3,1,3,5,2,2,1,2,1,0,0,0
  └─ Profit for EPS,2,3,1,3,5,2,2,1,2,1,0,0,0
  └─ YOY Profit Growth %,400%,13%,-15%,288%,186%,-35%,56%,-56%,-51%,-46%,-86%,-72%,-84%
EPS in Rs,2.39,3.86,2.13,4.40,6.85,2.51,3.32,1.92,3.35,1.35,0.48,0.54,0.54
Raw PDF,,,,,,,,,,,,,
