Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,687,544,582,683,643,486,541,576,602,490,549,609,768
  └─ YOY Sales Growth %,-10.34%,-10.03%,-11.64%,0.82%,-6.34%,-10.76%,-7.13%,-15.69%,-6.37%,0.82%,1.46%,5.70%,27.56%
Expenses,496,383,445,514,467,380,435,458,417,376,419,466,600
  └─ Material Cost %,42.86%,39.98%,47.23%,49.71%,45.76%,44.50%,49.96%,49.23%,41.78%,43.36%,42.23%,46.35%,49.79%
  └─ Employee Cost %,19.75%,22.74%,20.45%,18.35%,19.32%,26.84%,22.38%,21.73%,21.06%,25.80%,23.17%,21.55%,17.84%
Operating Profit,191,161,138,169,176,106,106,117,186,114,130,142,168
OPM %,28%,30%,24%,25%,27%,22%,20%,20%,31%,23%,24%,23%,22%
Other Income,19,18,28,19,27,25,22,44,27,24,35,30,35
  └─ Other income normal,18.82,18.28,27.93,18.77,26.76,24.66,22.37,43.69,27.22,24.35,34.59,29.53,34.99
Interest,2,1,1,2,0,1,2,1,1,1,1,1,1
Depreciation,17,16,14,15,16,14,15,16,17,15,17,17,16
Profit before tax,191,163,150,171,187,115,111,144,195,122,146,154,186
Tax %,27%,26%,27%,25%,27%,21%,26%,24%,27%,25%,25%,25%,25%
Net Profit,139,120,110,129,137,90,82,109,141,91,109,115,139
  └─ Minority share,-7,-12,-9,-9,-11,-11,-10,-9,-9,-11,-11,-13,-9
  └─ Profit excl Excep,139,120,110,129,137,90,82,109,141,91,109,115,139
  └─ Profit for PE,132,108,101,120,126,79,73,100,133,80,98,102,130
  └─ Profit for EPS,132,108,101,120,126,79,73,100,133,80,98,102,130
  └─ YOY Profit Growth %,-3%,-21%,-24%,-14%,-4%,-27%,-28%,-17%,5%,1%,35%,2%,-2%
EPS in Rs,2.75,2.25,2.10,2.50,2.62,1.64,1.52,2.08,2.76,1.67,2.04,2.12,2.70
Raw PDF,,,,,,,,,,,,,
