Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,73.17,34.92,68.29,78.48,70.77,41.91,82.69,88.19,81.34,46.75,92.39,66.55,55.91
  └─ YOY Sales Growth %,,,,40.82%,-3.28%,20.02%,21.09%,12.37%,14.94%,11.55%,11.73%,-24.54%,-31.26%
Expenses,57.76,27.83,56.04,63.43,60.86,36.02,70.82,72.83,71.77,41.38,80.40,60.13,52.35
  └─ Material Cost %,59%,55%,59%,61%,70%,61%,70%,68%,73%,66%,69%,69%,70%
  └─ Employee Cost %,8%,17%,9%,8%,6%,12%,7%,6%,6%,11%,8%,10%,11%
Operating Profit,15.41,7.09,12.25,15.05,9.91,5.89,11.87,15.36,9.57,5.37,11.99,6.42,3.56
OPM %,21.06%,20.30%,17.94%,19.18%,14.00%,14.05%,14.35%,17.42%,11.77%,11.49%,12.98%,9.65%,6.37%
Other Income,0.05,-0.00,0.03,-0.00,0.01,0.55,0.49,0.19,1.23,0.09,0.03,0.04,-0.00
  └─ Other income normal,0.05,0.00,0.03,0.00,0.01,0.55,0.49,0.19,1.23,0.09,0.03,0.04,0.00
Interest,3.02,2.18,2.16,2.23,2.45,1.26,1.55,1.14,1.29,1.13,1.18,1.47,1.07
Depreciation,0.65,0.49,0.51,0.52,0.44,0.36,0.47,0.48,0.52,0.41,1.40,1.54,1.60
Profit before tax,11.79,4.42,9.61,12.30,7.03,4.82,10.34,13.93,8.99,3.92,9.44,3.45,0.89
Tax %,31.55%,21.95%,27.89%,21.63%,-17.78%,11.20%,34.53%,24.19%,35.26%,17.09%,28.39%,24.06%,75.28%
Net Profit,8.07,3.44,6.94,9.64,8.28,4.28,6.77,10.56,5.81,3.25,6.76,2.61,0.22
  └─ Profit excl Excep,8,3,7,10,8,4,7,11,6,3,7,3,0
  └─ Profit for PE,8,3,7,10,8,4,7,11,6,3,7,3,0
  └─ Profit for EPS,8,3,7,10,8,4,7,11,6,3,7,3,0
  └─ YOY Profit Growth %,,,,73%,3%,24%,-2%,10%,-30%,-24%,-0%,-75%,-96%
EPS in Rs,1.24,0.53,1.06,1.48,0.89,0.46,0.73,1.14,0.63,0.35,0.73,0.28,0.02
Raw PDF,,,,,,,,,,,,,
