Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,510.55,170.10,309.12,198.16,746.20,138.08,195.62,200.01,549.96,222.16,192.85,121.06,207.27
  └─ YOY Sales Growth %,36%,-20%,78%,-44%,46%,-19%,-37%,1%,-26%,61%,-1%,-39%,-62%
Expenses,464.70,162.49,290.68,183.55,708.32,142.89,199.42,197.01,539.74,221.04,205.66,126.19,207.60
  └─ Material Cost %,89%,92%,92%,89%,94%,97%,97%,93%,96%,92%,93%,88%,90%
  └─ Employee Cost %,1%,2%,1%,2%,0%,4%,3%,3%,1%,3%,9%,6%,5%
Operating Profit,45.85,7.61,18.44,14.61,37.88,-4.81,-3.80,3.00,10.22,1.12,-12.81,-5.13,-0.33
OPM %,8.98%,4.47%,5.97%,7.37%,5.08%,-3.48%,-1.94%,1.50%,1.86%,0.50%,-6.64%,-4.24%,-0.16%
Other Income,9.72,11.37,12.32,11.01,16.30,18.32,20.00,18.18,23.52,13.95,12.05,10.71,8.42
  └─ Other income normal,9.72,11.37,12.32,11.01,16.30,18.32,20.00,18.18,23.52,13.95,12.05,10.71,8.42
Interest,4.73,6.99,6.33,7.70,8.78,5.41,2.24,1.71,1.54,0.91,0.75,0.92,0.73
Depreciation,0.40,0.47,0.60,1.79,2.27,2.81,3.31,3.52,3.73,3.53,3.80,3.99,4.03
Profit before tax,50.44,11.52,23.83,16.13,43.13,5.29,10.65,15.95,28.47,10.63,-5.31,0.67,3.33
Tax %,18.46%,16.67%,16.74%,17.05%,23.60%,44.42%,51.08%,37.24%,27.26%,61.81%,70.24%,462.69%,109.31%
Net Profit,41.13,9.60,19.85,13.38,32.95,2.94,5.22,10.01,20.70,4.06,-9.04,-2.43,-0.30
  └─ Profit excl Excep,41,10,20,13,33,3,5,10,21,4,-9,-2,-0
  └─ Profit for PE,41,10,20,13,33,3,5,10,21,4,-9,-2,-0
  └─ Profit for EPS,41,10,20,13,33,3,5,10,21,4,-9,-2,-0
  └─ YOY Profit Growth %,27%,72%,152%,-22%,-20%,-69%,-74%,-25%,-37%,38%,-273%,-124%,-101%
EPS in Rs,4.25,0.99,2.05,1.38,2.96,0.26,0.47,0.90,1.86,0.36,-0.81,-0.22,-0.03
Raw PDF,,,,,,,,,,,,,
