Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1055,867,1174,1125,1094,955,1273,1203,1189,1107,1418,1377,1365
  └─ YOY Sales Growth %,15.11%,-5.83%,-0.70%,4.87%,3.66%,10.17%,8.49%,6.91%,8.70%,15.97%,11.34%,14.45%,14.78%
Expenses,942,773,1035,982,959,839,1111,1037,1030,974,1230,1182,1176
  └─ Material Cost %,46.81%,45.59%,49.68%,46.65%,48.83%,44.76%,49.63%,45.05%,46.12%,44.15%,47.51%,44.56%,45.93%
  └─ Employee Cost %,6.22%,6.70%,5.55%,5.82%,6.52%,6.96%,5.21%,5.52%,5.84%,6.52%,6.04%,5.95%,6.01%
Operating Profit,113,93,139,143,135,116,162,166,159,133,187,195,189
OPM %,11%,11%,12%,13%,12%,12%,13%,14%,13%,12%,13%,14%,14%
Other Income,10,10,0,36,12,8,7,8,11,14,13,-23,13
  └─ Exceptional items,-3.57,0.12,-3.88,28.65,-0.54,0.14,-0.12,-1.13,-0.31,-0.27,-0.26,-29.28,5.28
  └─ Other income normal,13.62,9.66,4.18,6.91,12.99,7.45,7.19,8.67,11.33,14.55,13.01,5.89,7.34
Interest,34,34,36,38,35,38,39,40,39,41,42,43,45
Depreciation,55,55,55,62,59,61,64,65,65,69,71,75,75
Profit before tax,35,14,48,79,53,24,66,67,66,39,87,53,82
Tax %,18%,132%,23%,18%,25%,41%,32%,31%,210%,36%,35%,32%,19%
Net Profit,29,-5,37,65,40,14,45,47,-72,25,56,36,66
  └─ Minority share,-18,-12,-15,-14,-15,-13,-15,-20,-21,-12,-19,-11,-19
  └─ Exceptional items AT,-4,0,-4,27,-1,0,-0,-1,-0,-0,-0,-20,4
  └─ Profit excl Excep,32,-5,41,38,40,14,45,48,-72,25,57,56,62
  └─ Profit for PE,12,-17,24,30,25,1,30,27,-93,13,38,40,44
  └─ Profit for EPS,11,-16,22,51,24,1,30,27,-93,13,37,26,47
  └─ YOY Profit Growth %,1475%,-3145%,31%,213%,101%,108%,24%,-9%,-477%,872%,27%,45%,147%
EPS in Rs,0.82,-1.24,1.63,3.84,1.83,0.10,2.22,2.00,-6.99,0.94,2.81,1.91,3.52
Raw PDF,,,,,,,,,,,,,
