Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0,287,541,571,542,554,557,594,580,614,631,671,652
  └─ YOY Sales Growth %,,,,,,92.79%,3.05%,4.04%,7.12%,10.79%,13.19%,12.92%,12.41%
Expenses,3,98,183,185,166,180,179,189,182,192,203,220,225
  └─ Material Cost %,,0.79%,0.69%,0.85%,0.88%,0.75%,0.81%,0.96%,0.82%,0.72%,0.91%,0.96%,1.01%
  └─ Employee Cost %,,4.88%,4.01%,4.23%,3.65%,4.13%,4.04%,4.07%,4.38%,4.44%,4.51%,4.55%,4.68%
Operating Profit,-3,190,357,387,375,374,378,405,398,421,428,451,428
OPM %,,66%,66%,68%,69%,67%,68%,68%,69%,69%,68%,67%,66%
Other Income,0,6,18,19,20,28,21,39,35,26,21,23,23
  └─ Other income normal,0.00,5.76,17.87,18.93,20.46,27.56,21.08,38.99,35.42,26.25,21.20,22.66,23.03
Interest,0,53,95,97,93,91,93,104,106,112,116,116,114
Depreciation,0,78,147,148,148,145,147,148,146,155,162,153,150
Profit before tax,-3,65,134,161,156,165,159,193,181,180,172,204,187
Tax %,0%,-45%,-88%,34%,6%,15%,31%,38%,37%,34%,23%,32%,93%
Net Profit,-3,94,251,107,146,140,110,119,114,120,132,139,12
  └─ Profit excl Excep,-3,94,251,107,146,140,110,119,114,120,132,139,12
  └─ Profit for PE,-3,94,251,107,146,140,110,119,114,120,132,139,12
  └─ Profit for EPS,-3,94,251,107,146,140,110,119,114,120,132,139,12
  └─ YOY Profit Growth %,,,,,5061%,49%,-56%,11%,-22%,-14%,20%,17%,-89%
EPS in Rs,,0.62,1.66,0.71,0.97,0.92,0.73,0.78,0.75,0.79,0.87,0.92,0.08
Raw PDF,,,,,,,,,,,,,
