Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,901,847,796,806,914,932,682,733,936,822,654,728,788
  └─ YOY Sales Growth %,9.40%,0.53%,24.81%,-5.10%,1.49%,9.98%,-14.31%,-9.06%,2.44%,-11.79%,-4.21%,-0.73%,-15.87%
Expenses,704,691,685,635,708,743,588,643,724,725,602,601,658
  └─ Employee Cost %,1.41%,1.93%,1.85%,1.92%,1.51%,1.53%,2.48%,2.21%,1.67%,2.14%,2.61%,2.43%,2.13%
Operating Profit,197,157,111,172,206,189,94,90,212,97,52,127,130
OPM %,22%,18%,14%,21%,23%,20%,14%,12%,23%,12%,8%,18%,16%
Other Income,88,89,88,82,10717,85,89,91,92,99,90,99,67
  └─ Exceptional items,0,0,0,0,10635,0,0,0,0,0,0,0,0
  └─ Other income normal,88,89,88,82,82,85,89,91,92,99,90,99,67
Interest,651,678,726,719,239,121,124,116,118,148,112,110,91
Depreciation,97,102,105,106,69,59,60,61,60,61,61,61,64
Profit before tax,-463,-535,-632,-572,10615,93,-1,4,126,-13,-32,54,43
Tax %,4%,3%,0%,3%,-0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,-483,-549,-633,-587,10666,93,-1,4,126,-13,-32,54,43
  └─ Exceptional items AT,0,0,0,0,10635,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-483,-549,-633,-587,31,93,-1,4,126,-13,-32,54,43
  └─ Profit for PE,-483,-549,-633,-587,31,93,-1,4,126,-13,-32,54,43
  └─ Profit for EPS,-483,-549,-633,-587,10666,93,-1,4,126,-13,-32,54,43
  └─ YOY Profit Growth %,-56%,-41%,-22%,-22%,106%,117%,100%,101%,311%,-114%,-2237%,1153%,-66%
EPS in Rs,-0.90,-1.02,-1.18,-1.09,19.86,0.17,-0.00,0.01,0.23,-0.02,-0.06,0.10,0.08
Raw PDF,,,,,,,,,,,,,
