Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,41,92,143,115,46,98,168,122,68,115,171,141,44
  └─ YOY Sales Growth %,-2.60%,15.00%,13.77%,26.61%,10.88%,6.82%,17.36%,6.17%,49.96%,17.42%,2.04%,15.32%,-35.75%
Expenses,84,98,143,153,150,91,121,136,129,91,141,143,103
  └─ Material Cost %,-5%,-32%,6%,41%,28%,-35%,-7%,36%,16%,-35%,2%,32%,30%
  └─ Employee Cost %,135%,72%,54%,55%,116%,70%,51%,47%,86%,64%,49%,41%,111%
Operating Profit,-42,-6,-0,-38,-104,7,47,-13,-61,24,30,-2,-59
OPM %,-103%,-7%,-0%,-33%,-229%,7%,28%,-11%,-89%,21%,17%,-1%,-135%
Other Income,1,5,8,1,8,1,1,17,15,2,3,3,40
  └─ Exceptional items,0.00,0.00,4.36,0.00,6.66,0.00,0.00,15.74,11.55,0.00,2.05,0.00,4.35
  └─ Other income normal,1.07,4.54,3.71,0.91,1.16,0.75,0.79,0.78,3.49,1.53,0.48,2.71,35.60
Interest,3,3,6,3,5,5,6,6,6,4,6,4,6
Depreciation,4,6,6,5,5,5,5,5,4,5,5,5,4
Profit before tax,-49,-11,-4,-45,-106,-3,36,-7,-56,16,21,-7,-29
Tax %,-12%,-16%,-7%,-2%,-21%,1%,29%,-87%,-24%,10%,-0%,-5%,5%
Net Profit,-43,-9,-4,-44,-83,-3,26,-1,-42,14,21,-7,-31
  └─ Exceptional items AT,0.00,0.00,4.36,0.00,6.65,0.00,0.00,15.74,11.55,0.00,2.05,0.00,4.03
  └─ Profit excl Excep,-42.72,-9.48,-8.20,-44.32,-90.12,-2.95,25.99,-16.70,-53.67,14.35,19.11,-7.12,-34.93
  └─ Profit for PE,-42.72,-9.48,-8.20,-44.32,-90.12,-2.95,25.99,-16.70,-53.67,14.35,19.11,-7.12,-34.93
  └─ Profit for EPS,-42.72,-9.48,-3.84,-44.32,-83.47,-2.95,25.99,-0.96,-42.12,14.35,21.16,-7.12,-30.90
  └─ YOY Profit Growth %,-51.33%,-8.72%,-145.18%,-472.12%,-110.96%,68.88%,416.95%,62.32%,40.45%,586.44%,-26.47%,57.37%,34.92%
EPS in Rs,-40.66,-9.02,-3.65,-42.18,-79.44,-2.81,24.73,-0.91,-40.09,13.66,20.14,-6.78,-29.41
Raw PDF,,,,,,,,,,,,,
