Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,50.97,69.91,59.81,59.82,67.82,92.51,71.63,72.26,103.98,116.00,64.62,65.19,99.62
  └─ YOY Sales Growth %,-2.56%,167.96%,-26.97%,1.36%,33.06%,32.33%,19.76%,20.80%,53.32%,25.39%,-9.79%,-9.78%,-4.19%
Expenses,44.75,59.46,55.49,53.21,66.82,88.02,79.29,68.62,101.75,102.22,63.79,63.45,100.14
  └─ Material Cost %,59%,58%,62%,61%,65%,59%,58%,49%,51%,59%,47%,50%,58%
  └─ Employee Cost %,11%,7%,10%,9%,10%,11%,15%,15%,17%,13%,26%,26%,19%
Operating Profit,6.22,10.45,4.32,6.61,1.00,4.49,-7.66,3.64,2.23,13.78,0.83,1.74,-0.52
OPM %,12.20%,14.95%,7.22%,11.05%,1.47%,4.85%,-10.69%,5.04%,2.14%,11.88%,1.28%,2.67%,-0.52%
Other Income,0.31,2.10,2.60,1.26,2.64,2.54,4.21,2.94,1.93,1.06,3.53,1.33,3.63
  └─ Other income normal,0.31,2.10,2.60,1.26,2.64,2.54,4.21,2.94,1.93,1.06,3.53,1.33,3.63
Interest,0.80,0.89,0.63,0.58,1.13,2.77,2.91,3.33,3.94,3.69,3.11,2.90,2.85
Depreciation,1.44,1.58,1.75,1.82,3.87,9.03,9.01,8.76,8.52,8.60,8.56,8.46,8.63
Profit before tax,4.29,10.08,4.54,5.47,-1.36,-4.77,-15.37,-5.51,-8.30,2.55,-7.31,-8.29,-8.37
Tax %,47.09%,30.46%,46.48%,33.46%,88.24%,85.32%,13.92%,43.01%,13.61%,134.12%,17.65%,16.77%,-2.51%
Net Profit,2.27,7.01,2.43,3.64,-2.56,-8.84,-17.51,-7.88,-9.44,-0.87,-8.60,-9.67,-8.16
  └─ Minority share,0.22,0.51,1.09,0.14,2.26,10.12,10.01,6.21,4.71,9.10,1.37,5.28,3.36
  └─ Profit excl Excep,2.27,7.01,2.43,3.64,-2.56,-8.84,-17.51,-7.88,-9.44,-0.87,-8.60,-9.67,-8.16
  └─ Profit for PE,2.49,7.52,3.52,3.78,-0.30,1.28,-7.50,-1.67,-4.73,8.23,-7.23,-4.39,-4.80
  └─ Profit for EPS,2.49,7.52,3.52,3.78,-0.30,1.28,-7.50,-1.67,-4.73,8.23,-7.23,-4.39,-4.80
  └─ YOY Profit Growth %,-38.37%,542.74%,-64.52%,32.63%,-112.05%,-82.98%,-313.07%,-144.18%,-1476.67%,542.97%,3.60%,-162.87%,-1.48%
EPS in Rs,4.31,13.02,6.05,6.50,-0.52,1.96,-11.50,-2.42,-6.86,11.94,-10.49,-6.37,-6.96
Raw PDF,,,,,,,,,,,,,
