Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2632,1681,2236,1796,2164,1862,2304,1654,1528,2307,2432,3873,4074
  └─ YOY Sales Growth %,10%,-13%,57%,-22%,-18%,11%,3%,-8%,-29%,24%,6%,134%,167%
Expenses,1950,1158,1651,1261,1336,1079,1684,1071,999,1430,1522,3013,3063
  └─ Material Cost %,48.50%,34.29%,46.23%,29.02%,25.92%,16.21%,38.16%,8.84%,-6.97%,30.92%,21.21%,53.77%,44.14%
  └─ Employee Cost %,5.96%,10.24%,7.57%,10.67%,9.88%,11.22%,8.86%,11.26%,14.54%,8.53%,9.11%,6.63%,8.04%
Operating Profit,682,522,585,535,828,784,620,583,529,877,910,860,1010
OPM %,26%,31%,26%,30%,38%,42%,27%,35%,35%,38%,37%,22%,25%
Other Income,341,285,1020,175,108,162,119,43,61,161,278,36,70
  └─ Exceptional items,12,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other income normal,329,285,1020,175,108,162,119,43,61,161,278,36,70
Interest,235,238,264,293,424,346,356,345,286,384,385,384,430
Depreciation,168,166,174,180,197,190,200,205,217,216,219,234,238
Profit before tax,620,404,1167,237,314,409,183,77,87,439,584,278,413
Tax %,19%,21%,22%,31%,25%,25%,-28%,58%,51%,29%,22%,12%,29%
Net Profit,505,318,910,165,236,307,235,32,43,312,457,245,292
  └─ Minority share,-37,-51,-59,-48,-96,-74,-42,-14,-18,-19,-27,-22,-42
  └─ Exceptional items AT,10,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,496,318,910,165,236,307,235,32,43,312,457,245,292
  └─ Profit for PE,459,267,851,116,140,233,192,18,25,292,430,223,250
  └─ Profit for EPS,468,267,851,116,140,233,192,18,25,292,430,223,250
  └─ YOY Profit Growth %,85%,127%,1162%,-9%,-70%,-13%,-77%,-85%,-82%,26%,124%,1158%,900%
EPS in Rs,11.68,6.66,21.23,2.90,3.49,5.80,4.46,0.41,0.58,6.79,9.99,5.17,5.81
Raw PDF,,,,,,,,,,,,,
