Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,149,135,167,161,246,164,197,173,248,196,242,210,238
  └─ YOY Sales Growth %,144.41%,110.19%,4.52%,8.52%,64.49%,21.51%,18.07%,7.35%,0.98%,19.22%,23.22%,21.40%,-4.13%
Expenses,126,109,139,132,212,131,165,140,207,157,194,167,198
  └─ Material Cost %,58%,55%,59%,57%,65%,53%,59%,49%,60%,57%,58%,54%,56%
  └─ Employee Cost %,10%,10%,9%,9%,8%,10%,9%,11%,11%,9%,8%,10%,12%
Operating Profit,23,26,28,29,34,34,31,33,41,39,48,44,40
OPM %,16%,19%,17%,18%,14%,20%,16%,19%,16%,20%,20%,21%,17%
Other Income,1,1,1,1,2,1,1,2,1,1,1,4,3
  └─ Other income normal,1.26,0.51,0.81,1.49,1.65,1.37,1.30,2.13,1.42,0.59,1.43,3.75,2.57
Interest,6,6,6,6,6,5,5,4,5,6,6,6,5
Depreciation,8,8,8,8,8,8,9,9,9,10,10,10,10
Profit before tax,11,13,15,17,22,22,20,22,29,24,34,31,27
Tax %,24%,31%,21%,26%,26%,25%,29%,24%,30%,23%,26%,26%,23%
Net Profit,6,9,12,11,17,16,14,18,20,20,25,23,33
  └─ Profit from Associates,-2,1,-0,-1,1,0,0,1,0,2,0,0,12
  └─ Profit excl Excep,6,9,12,11,17,16,14,18,20,20,25,23,33
  └─ Profit for PE,6,9,12,11,17,16,14,18,20,20,25,23,33
  └─ Profit for EPS,6,9,12,11,17,16,14,18,20,20,25,23,33
  └─ YOY Profit Growth %,1%,173%,684%,205%,178%,76%,20%,59%,18%,24%,80%,29%,61%
EPS in Rs,0.73,1.10,1.38,1.36,2.04,1.95,1.66,2.15,2.29,2.31,2.70,2.51,3.49
Raw PDF,,,,,,,,,,,,,
