Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,0.31,0.47,0.75,0.67,1.19,0.86,0.79,1.12,1.33,1.57,1.67,1.60,0.58
  └─ YOY Sales Growth %,288%,2250%,257%,-3%,284%,83%,5%,67%,12%,83%,111%,43%,-56%
Expenses,0.60,0.43,0.64,0.58,0.91,0.79,0.61,0.96,1.18,1.41,1.44,1.35,1.66
  └─ Material Cost %,113%,68%,75%,75%,31%,41%,23%,27%,20%,20%,19%,8%,67%
  └─ Employee Cost %,6%,13%,9%,12%,8%,37%,51%,50%,41%,54%,45%,50%,134%
Operating Profit,-0.29,0.04,0.11,0.09,0.28,0.07,0.18,0.16,0.15,0.16,0.23,0.25,-1.08
OPM %,-93.55%,8.51%,14.67%,13.43%,23.53%,8.14%,22.78%,14.29%,11.28%,10.19%,13.77%,15.62%,-186.21%
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.29
  └─ Other income normal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.29
Interest,0.05,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Depreciation,0.03,0.01,0.01,0.01,0.03,0.02,0.04,0.02,0.00,0.02,0.02,0.02,0.07
Profit before tax,-0.37,-0.03,0.07,0.05,0.22,0.02,0.11,0.11,0.21,0.11,0.18,0.20,-0.89
Tax %,2.70%,0.00%,0.00%,0.00%,13.64%,0.00%,0.00%,0.00%,38.10%,0.00%,0.00%,0.00%,4.49%
Net Profit,-0.38,-0.04,0.07,0.04,0.19,0.02,0.11,0.10,-0.52,0.10,0.17,0.19,-0.92
  └─ Profit from Associates,0,0,0,0,0,0,0,0,-1,0,0,0,0
  └─ Profit excl Excep,-0,-0,0,0,0,0,0,0,-1,0,0,0,-1
  └─ Profit for PE,-0,-0,0,0,0,0,0,0,-1,0,0,0,-1
  └─ Profit for EPS,-0,-0,0,0,0,0,0,0,-1,0,0,0,-1
  └─ YOY Profit Growth %,-6%,33%,178%,-43%,150%,150%,57%,150%,-374%,400%,55%,90%,-77%
EPS in Rs,-0.69,-0.07,0.13,0.07,0.34,0.04,0.20,0.18,-0.94,0.18,0.31,0.34,-1.67
Raw PDF,,,,,,,,,,,,,
