Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,24.83,28.99,20.44,26.50,10.74,16.97,14.53,13.46,16.01,14.89,14.85,20.69,18.47
  └─ YOY Sales Growth %,85.99%,47.83%,9.77%,18.73%,-56.75%,-41.46%,-28.91%,-49.21%,49.07%,-12.26%,2.20%,53.71%,15.37%
Interest,0.31,0.39,0.34,0.40,0.89,0.97,1.09,1.09,1.05,1.11,1.92,2.07,1.95
Expenses,48.20,8.04,11.12,6.04,1.94,0.60,2.81,3.00,1.90,3.70,2.16,3.36,3.72
  └─ Material Cost %,1.01%,4.48%,6.51%,2.49%,0.00%,0.00%,0.00%,0.00%,6.00%,4.37%,2.63%,2.32%,4.71%
  └─ Employee Cost %,9.79%,8.42%,12.28%,9.89%,7.17%,4.36%,6.81%,6.54%,5.37%,4.43%,5.86%,4.45%,4.17%
Financing Profit,-23.68,20.56,8.98,20.06,7.91,15.40,10.63,9.37,13.06,10.08,10.77,15.26,12.80
Financing Margin %,-95.37%,70.92%,43.93%,75.70%,73.65%,90.75%,73.16%,69.61%,81.57%,67.70%,72.53%,73.76%,69.30%
Other Income,2.25,1.73,5.26,1.60,6.58,2.30,2.46,1.00,0.05,4.54,3.23,-0.29,0.15
  └─ Other income normal,2.25,1.73,5.26,1.60,6.58,2.30,2.46,1.00,0.05,4.54,3.23,-0.29,0.15
Depreciation,1.01,0.99,0.99,1.00,0.72,0.71,0.72,0.72,0.68,0.68,0.68,0.69,0.68
Profit before tax,-22.44,21.30,13.25,20.66,13.77,16.99,12.37,9.65,12.43,13.94,13.32,14.28,12.27
Tax %,-27.41%,23.76%,13.13%,27.06%,9.01%,27.02%,31.85%,13.47%,30.81%,22.60%,23.65%,12.39%,25.51%
Net Profit,-16.30,16.25,11.52,15.08,12.52,12.40,8.43,8.35,8.60,10.78,10.16,12.50,9.14
  └─ Minority share,-0.06,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,-16.30,16.25,11.52,15.08,12.52,12.40,8.43,8.35,8.60,10.78,10.16,12.50,9.14
  └─ Profit for PE,-16.36,16.25,11.52,15.05,12.52,12.40,8.43,8.35,8.60,10.78,10.16,12.50,9.14
  └─ Profit for EPS,-16.36,16.25,11.52,15.05,12.52,12.40,8.43,8.35,8.60,10.78,10.16,12.50,9.14
  └─ YOY Profit Growth %,-537.43%,71.05%,42.93%,39.35%,176.53%,-23.69%,-26.82%,-44.52%,-31.31%,-13.06%,20.52%,49.70%,6.28%
EPS in Rs,-8.99,8.93,6.33,8.27,6.88,6.81,4.63,4.59,4.73,5.92,5.58,6.87,5.02
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
