Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,40,36,40,40,109,57,47,46,57,74,54,59,45
  └─ YOY Sales Growth %,3.86%,-25.30%,-18.38%,-1.04%,174.29%,57.14%,16.75%,14.95%,-47.09%,30.36%,15.14%,28.68%,-21.02%
Expenses,32,31,33,33,92,50,45,51,59,67,58,56,64
  └─ Material Cost %,49%,45%,41%,41%,64%,42%,43%,61%,51%,49%,50%,47%,53%
  └─ Employee Cost %,6%,8%,9%,11%,4%,13%,15%,15%,13%,11%,15%,14%,19%
Operating Profit,8,5,7,7,16,7,2,-5,-2,8,-4,3,-19
OPM %,20%,14%,17%,17%,15%,13%,4%,-12%,-3%,11%,-7%,5%,-42%
Other Income,1,1,2,1,-0,1,1,5,0,0,9,2,10
  └─ Other income normal,1.17,1.04,2.01,0.79,-0.12,0.69,1.04,5.39,0.11,0.23,9.17,2.45,9.86
Interest,1,1,1,1,1,3,3,4,5,4,4,4,4
Depreciation,2,2,2,2,4,5,5,5,5,4,5,5,5
Profit before tax,6,4,6,4,11,0,-5,-9,-11,0,-3,-3,-17
Tax %,3%,41%,40%,24%,6%,604%,24%,19%,-4%,627%,64%,15%,34%
Net Profit,6,2,3,3,11,-1,-6,-10,-11,-1,-5,-3,-23
  └─ Minority share,0,-0,-1,-0,-0,0,-0,0,1,0,-0,0,1
  └─ Profit excl Excep,6,2,3,3,11,-1,-6,-10,-11,-1,-5,-3,-23
  └─ Profit for PE,6,2,3,3,11,-1,-6,-10,-10,-0,-5,-3,-22
  └─ Profit for EPS,6,2,3,3,11,-1,-6,-10,-10,-0,-5,-3,-22
  └─ YOY Profit Growth %,15%,-71%,-55%,-33%,83%,-156%,-335%,-417%,-200%,65%,27%,71%,-113%
EPS in Rs,1.36,0.51,0.64,0.77,2.48,-0.29,-1.51,-2.45,-2.48,-0.10,-1.10,-0.71,-5.27
Raw PDF,,,,,,,,,,,,,
