Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1004,737,882,829,1019,699,816,853,860,640,842,841,845
  └─ YOY Sales Growth %,20.82%,0.65%,0.20%,-9.09%,1.45%,-5.10%,-7.50%,2.95%,-15.60%,-8.43%,3.12%,-1.35%,-1.76%
Expenses,896,661,798,731,888,607,730,780,784,609,786,800,821
  └─ Material Cost %,59%,60%,57%,54%,56%,47%,53%,57%,48%,47%,46%,54%,57%
  └─ Employee Cost %,7%,9%,10%,10%,8%,11%,10%,11%,11%,13%,10%,10%,11%
Operating Profit,108,75,84,98,131,92,86,73,75,31,56,41,23
OPM %,11%,10%,10%,12%,13%,13%,11%,9%,9%,5%,7%,5%,3%
Other Income,16,12,11,9,11,40,14,14,10,9,5,-23,33
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,28.16,0.00,0.00,0.00,0.00,0.00,-34.44,8.06
  └─ Other income normal,16.20,12.12,10.89,9.06,11.43,11.98,13.51,13.77,10.11,8.59,5.44,11.89,24.47
Interest,2,1,1,4,4,5,5,4,5,5,5,5,5
Depreciation,9,9,9,11,15,20,21,23,22,25,27,27,27
Profit before tax,113,78,85,92,123,107,74,59,58,10,30,-13,24
Tax %,22%,24%,26%,23%,25%,21%,28%,30%,32%,44%,35%,-4%,51%
Net Profit,88,59,62,70,92,84,54,41,40,5,19,-12,12
  └─ Minority share,-0,-0,0,-0,0,0,-0,-0,0,0,0,0,-0
  └─ Exceptional items AT,0,0,0,0,0,22,0,0,0,0,0,-22,1
  └─ Profit excl Excep,88,59,62,70,92,62,54,41,40,5,19,9,10
  └─ Profit for PE,88,59,62,70,92,62,54,41,40,5,19,9,10
  └─ Profit for EPS,88,59,62,70,92,84,54,41,40,5,19,-12,12
  └─ YOY Profit Growth %,53%,42%,30%,13%,4%,6%,-14%,-42%,-57%,-91%,-64%,-77%,-74%
EPS in Rs,4.80,3.19,3.39,3.83,5.00,4.58,2.93,2.24,2.17,0.29,1.05,-0.67,0.63
Raw PDF,,,,,,,,,,,,,
