Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,386,382,382,391,398,407,397,419,430,451,476,500,525
  └─ YOY Sales Growth %,,22.36%,27.17%,7.71%,3.17%,6.51%,4.06%,7.04%,7.99%,10.83%,19.69%,19.29%,22.23%
Expenses,299,297,292,301,301,311,310,327,350,361,383,403,438
  └─ Material Cost %,0.08%,0.04%,0.00%,0.00%,0.09%,0.02%,0.01%,0.17%,0.10%,0.32%,0.45%,0.43%,0.65%
  └─ Employee Cost %,47.65%,49.22%,48.19%,48.82%,47.73%,47.89%,49.78%,48.16%,46.81%,44.52%,43.89%,44.00%,46.38%
Operating Profit,87,85,90,90,97,96,88,92,80,90,93,96,88
OPM %,23%,22%,24%,23%,24%,24%,22%,22%,19%,20%,19%,19%,17%
Other Income,0,7,3,7,10,6,9,6,12,7,2,21,33
  └─ Exceptional items,-3.01,-0.87,-4.32,0.00,0.00,-2.91,-3.23,-4.23,-0.75,-6.28,-6.03,10.90,28.63
  └─ Other income normal,3.51,7.38,7.41,7.22,9.94,9.35,12.63,10.30,12.63,13.07,8.33,10.42,4.14
Interest,8,8,9,6,10,7,7,0,6,6,7,4,6
Depreciation,15,15,17,14,13,14,15,16,17,18,18,19,21
Profit before tax,65,68,67,78,84,81,75,81,69,73,69,95,94
Tax %,17%,19%,30%,27%,35%,26%,23%,24%,30%,32%,32%,22%,18%
Net Profit,54,55,47,57,54,60,57,62,49,49,47,74,77
  └─ Exceptional items AT,-2,-1,-3,0,0,-2,-2,-3,-1,-4,-4,8,23
  └─ Profit excl Excep,56,56,50,57,54,62,59,65,49,54,51,66,54
  └─ Profit for PE,56,56,50,57,54,62,59,65,49,54,51,66,54
  └─ Profit for EPS,54,55,47,57,54,60,57,62,49,49,47,74,77
  └─ YOY Profit Growth %,,1%,22%,4%,-3%,11%,19%,14%,-10%,-14%,-14%,2%,10%
EPS in Rs,,4.10,3.48,4.20,4.02,4.42,4.20,4.54,3.58,3.61,3.43,5.42,5.61
Raw PDF,,,,,,,,,,,,,
