Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1141,1179,883,1020,1235,1140,828,1001,1172,1043,859,898,1314
  └─ YOY Sales Growth %,-28.44%,-0.89%,-6.16%,-9.34%,8.27%,-3.28%,-6.20%,-1.81%,-5.15%,-8.53%,3.66%,-10.35%,12.12%
Expenses,924,1027,780,900,1026,934,818,918,1001,950,729,775,982
  └─ Material Cost %,58%,66%,60%,64%,63%,59%,70%,66%,66%,67%,57%,57%,52%
  └─ Employee Cost %,4%,4%,6%,5%,5%,5%,7%,6%,4%,6%,6%,8%,5%
Operating Profit,217,152,103,120,209,207,11,83,171,94,130,123,332
OPM %,19%,13%,12%,12%,17%,18%,1%,8%,15%,9%,15%,14%,25%
Other Income,43,48,70,47,54,472,85,66,85,69,68,63,53
  └─ Exceptional items,0,0,0,0,0,417,0,0,0,0,0,0,0
  └─ Other income normal,43,48,70,47,54,55,85,66,85,69,68,63,53
Interest,6,9,12,8,7,7,7,10,6,6,4,3,8
Depreciation,24,34,27,28,27,26,26,27,27,27,27,26,26
Profit before tax,230,157,133,132,229,646,62,112,223,131,166,157,351
Tax %,28%,26%,27%,27%,28%,23%,34%,16%,26%,25%,26%,26%,26%
Net Profit,166,115,98,95,165,501,41,94,165,98,124,116,261
  └─ Exceptional items AT,0,0,0,0,0,323,0,0,0,0,0,0,0
  └─ Profit excl Excep,166,115,98,95,165,178,41,94,165,98,124,116,261
  └─ Profit for PE,166,115,98,95,165,178,41,94,165,98,124,116,261
  └─ Profit for EPS,166,115,98,95,165,501,41,94,165,98,124,116,261
  └─ YOY Profit Growth %,-18%,16%,203%,20%,-1%,54%,-58%,-1%,-0%,-45%,204%,23%,59%
EPS in Rs,2.68,1.86,1.58,1.54,2.66,8.07,0.66,1.52,2.65,1.58,1.99,1.87,4.21
Raw PDF,,,,,,,,,,,,,
