Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13718,13159,12864,13101,12871,13006,13313,13286,13384,13351,13995,14393,15076
  └─ YOY Sales Growth %,13.22%,3.55%,-2.02%,-4.61%,-6.17%,-1.17%,3.49%,1.41%,3.98%,2.66%,5.12%,8.34%,12.64%
Expenses,11915,11821,11950,11955,11772,11441,11563,11477,11545,11416,11830,12028,12511
  └─ Employee Cost %,52%,54%,57%,57%,56%,56%,56%,56%,55%,56%,55%,53%,52%
Operating Profit,1803,1338,914,1146,1099,1564,1750,1809,1839,1935,2165,2366,2565
OPM %,13%,10%,7%,9%,9%,12%,13%,14%,14%,14%,15%,16%,17%
Other Income,306,200,264,92,380,147,522,23,173,219,40,-293,-205
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-272,0
  └─ Other income normal,306,200,264,92,380,147,522,23,173,219,40,-21,-205
Interest,93,120,98,116,58,72,89,76,85,78,77,94,89
Depreciation,490,447,466,443,461,462,470,459,462,458,469,474,481
Profit before tax,1525,971,615,679,959,1178,1714,1297,1464,1618,1659,1505,1791
Tax %,26%,28%,18%,23%,31%,27%,27%,24%,22%,30%,28%,26%,24%
Net Profit,1125,704,505,524,664,865,1258,989,1142,1129,1202,1119,1356
  └─ Minority share,-7,-11,-11,-13,-3,-13,-7,-6,25,12,-7,3,-3
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-185,0
  └─ Profit excl Excep,1125,704,505,524,664,865,1258,989,1142,1129,1202,1304,1356
  └─ Profit for PE,1118,692,494,510,661,852,1250,983,1167,1141,1194,1307,1354
  └─ Profit for EPS,1118,692,494,510,661,852,1250,983,1167,1141,1194,1122,1354
  └─ YOY Profit Growth %,-26%,-39%,-62%,-61%,-41%,23%,153%,93%,77%,34%,-4%,33%,16%
EPS in Rs,11.47,7.10,5.06,5.23,6.77,8.71,12.78,10.05,11.92,11.65,12.19,11.45,13.82
Raw PDF,,,,,,,,,,,,,
