Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,115448,85689,38066,65477,91445,60356,66924,96630,199190,131542,175212,235098,236864
  └─ YOY Sales Growth %,34.54%,73.12%,-52.58%,-30.69%,-20.79%,-29.56%,75.81%,47.58%,117.82%,117.95%,161.81%,143.30%,18.91%
Expenses,115046,85354,38016,65465,91609,60318,66847,96564,199203,131500,175036,234985,237089
  └─ Material Cost %,100%,99%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,402,334,50,12,-164,37,77,67,-14,42,176,114,-225
OPM %,0%,0%,0%,0%,-0%,0%,0%,0%,-0%,0%,0%,0%,-0%
Other Income,21,12,14,12,206,21,22,21,54,9,12,11,241
  └─ Other income normal,21,12,14,12,206,21,22,21,54,9,12,11,241
Interest,19,0,0,0,43,30,32,33,37,38,39,46,41
Depreciation,26,31,11,11,11,11,12,12,11,12,13,13,14
Profit before tax,377,315,53,13,-13,17,54,43,-8,2,137,65,-40
Tax %,3%,2%,14%,2%,142%,32%,16%,18%,-123%,642%,24%,-9%,34%
Net Profit,366,309,45,12,-30,12,46,36,2,-10,104,71,-54
  └─ Profit excl Excep,366,309,45,12,-30,12,46,36,2,-10,104,71,-54
  └─ Profit for PE,366,309,45,12,-30,12,46,36,2,-10,104,71,-54
  └─ Profit for EPS,366,309,45,12,-30,12,46,36,2,-10,104,71,-54
  └─ YOY Profit Growth %,164%,14%,-88%,-97%,-108%,-96%,1%,186%,106%,-180%,128%,101%,-2844%
EPS in Rs,12.40,10.48,1.53,0.42,-1.03,0.40,1.54,1.20,0.07,-0.32,3.52,2.42,-1.81
Raw PDF,,,,,,,,,,,,,
