Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,986,930,999,1006,1044,1054,1167,1154,1190,1120,1221,1195,1323
  └─ YOY Sales Growth %,13.90%,-1.07%,11.41%,16.29%,5.79%,13.37%,16.76%,14.71%,14.08%,6.20%,4.62%,3.55%,11.18%
Expenses,871,796,889,876,874,866,983,943,973,902,990,959,1084
  └─ Material Cost %,40.62%,41.39%,41.83%,46.61%,41.43%,42.67%,47.22%,41.62%,41.92%,39.68%,42.21%,38.75%,40.52%
  └─ Employee Cost %,17.81%,18.01%,20.00%,17.94%,18.62%,19.78%,18.48%,18.69%,18.72%,20.14%,18.58%,19.21%,18.67%
Operating Profit,115,134,111,129,169,188,184,210,218,218,231,236,240
OPM %,12%,14%,11%,13%,16%,18%,16%,18%,18%,19%,19%,20%,18%
Other Income,20,3,-129,60,-27,3299,25,4,-12,0,18,104,3
  └─ Exceptional items,-7.34,-5.98,-164.93,50.76,-13.79,3286.48,-3.87,-2.43,-27.42,-8.37,-8.77,-3.30,-6.41
  └─ Other income normal,27.12,8.65,35.85,8.75,-13.55,12.72,28.41,6.57,15.11,8.68,27.14,106.86,9.58
Interest,81,76,79,70,71,73,74,52,50,47,46,43,42
Depreciation,61,60,60,49,48,47,48,48,49,49,50,51,53
Profit before tax,-7,0,-157,70,23,3369,86,114,106,122,153,245,148
Tax %,106%,3025%,-5%,23%,55%,1%,16%,21%,20%,13%,14%,15%,13%
Net Profit,-14,-9,-149,54,10,3350,72,90,86,106,132,208,129
  └─ Minority share,4,2,18,-4,8,2,-0,-2,-3,-6,-4,-6,-2
  └─ Exceptional items AT,15,4,-151,35,-10,3276,-3,-2,-22,-7,-7,-3,-6
  └─ Profit excl Excep,-29,-13,2,19,21,73,75,92,108,113,139,211,135
  └─ Profit for PE,-20,-10,1,17,28,75,75,90,103,106,135,205,132
  └─ Profit for EPS,-10,-7,-131,50,18,3351,72,88,82,100,128,202,127
  └─ YOY Profit Growth %,-123%,86%,113%,115%,241%,860%,5553%,413%,264%,41%,80%,128%,28%
EPS in Rs,-1.06,-0.79,-14.54,5.40,1.98,364.69,7.81,9.54,8.91,10.80,13.84,21.93,13.77
Raw PDF,,,,,,,,,,,,,
