Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,52.21,48.64,49.95,56.86,50.92,52.28,51.79,53.99,56.17,53.68,61.85,69.76,57.92
  └─ YOY Sales Growth %,7.08%,-9.78%,9.04%,19.30%,-2.47%,7.48%,3.68%,-5.05%,10.31%,2.68%,19.42%,29.21%,3.12%
Expenses,46.67,43.23,45.89,51.80,46.22,47.77,33.57,50.60,50.18,48.92,55.73,64.55,54.64
  └─ Material Cost %,66%,64%,61%,66%,62%,65%,84%,66%,57%,64%,64%,72%,65%
  └─ Employee Cost %,5%,6%,7%,5%,9%,6%,1%,7%,7%,6%,6%,5%,6%
Operating Profit,5.54,5.41,4.06,5.06,4.70,4.51,18.22,3.39,5.99,4.76,6.12,5.21,3.28
OPM %,10.61%,11.12%,8.13%,8.90%,9.23%,8.63%,35.18%,6.28%,10.66%,8.87%,9.89%,7.47%,5.66%
Other Income,-0.23,0.17,0.58,0.07,0.63,1.57,-0.06,0.22,0.81,0.39,-0.01,0.18,0.77
  └─ Other income normal,-0.23,0.17,0.58,0.07,0.63,1.57,-0.06,0.22,0.81,0.39,-0.01,0.18,0.77
Interest,1.41,1.12,1.22,1.23,1.65,1.92,0.31,1.02,2.24,2.19,1.98,2.23,2.26
Depreciation,0.84,0.84,0.85,0.88,1.31,1.04,21.48,1.22,1.17,1.15,1.38,1.29,1.16
Profit before tax,3.06,3.62,2.57,3.02,2.37,3.12,-3.63,1.37,3.39,1.81,2.75,1.87,0.63
Tax %,20.26%,27.62%,35.41%,37.42%,29.96%,33.33%,-10.74%,20.44%,17.99%,32.04%,13.45%,25.13%,60.32%
Net Profit,2.45,2.62,1.66,1.88,1.67,2.07,-3.24,1.09,2.78,1.23,2.37,1.40,0.25
  └─ Minority share,0,0,0,0,0,0,0,-0,0,0,0,0,0
  └─ Profit excl Excep,2,3,2,2,2,2,-3,1,3,1,2,1,0
  └─ Profit for PE,2,3,2,2,2,2,-3,1,3,1,2,1,0
  └─ Profit for EPS,2,3,2,2,2,2,-3,1,3,1,2,1,0
  └─ YOY Profit Growth %,30%,19%,60%,11%,-32%,-19%,-295%,-44%,68%,-39%,176%,38%,-89%
EPS in Rs,1.63,1.75,1.11,1.25,1.11,1.41,-2.16,0.70,1.87,0.86,1.64,0.97,0.21
Raw PDF,,,,,,,,,,,,,
