Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,117,124,142,161,164,153,145,151,139,114,118,152,152
  └─ YOY Sales Growth %,91.59%,41.64%,30.59%,18.10%,40.69%,23.01%,2.10%,-6.36%,-14.97%,-25.43%,-18.20%,0.72%,8.91%
Expenses,74,89,77,100,115,106,108,103,126,113,115,147,177
  └─ Material Cost %,0.55%,0.33%,0.30%,0.39%,0.47%,0.37%,0.48%,0.61%,0.80%,1.12%,1.48%,1.46%,1.63%
  └─ Employee Cost %,14.42%,14.11%,13.20%,13.79%,14.50%,15.67%,17.32%,17.54%,19.68%,27.64%,26.34%,21.96%,22.30%
Operating Profit,42,35,65,61,49,47,37,48,14,0,3,4,-25
OPM %,36%,28%,46%,38%,30%,31%,26%,32%,10%,0%,3%,3%,-16%
Other Income,4,3,3,5,-64,4,5,3,4,6,-33,10,14
  └─ Exceptional items,0.00,0.00,0.00,0.00,-72.43,0.00,0.00,0.00,0.00,0.00,-41.03,0.00,0.00
  └─ Other income normal,4.20,2.59,2.87,4.52,8.52,3.62,5.27,3.25,3.79,5.90,8.12,9.95,14.09
Interest,1,1,2,1,1,1,1,2,2,1,1,2,2
Depreciation,1,1,1,4,1,2,4,3,3,4,5,4,4
Profit before tax,44,35,65,60,-17,47,37,46,12,1,-36,8,-16
Tax %,30%,26%,27%,24%,-13%,28%,28%,26%,-13%,68%,1%,59%,-5%
Net Profit,31,26,47,46,-15,34,27,34,14,0,-36,3,-15
  └─ Minority share,0,0,0,-0,-1,-1,-1,-0,1,1,3,2,2
  └─ Exceptional items AT,-0,-0,-0,-0,-72,-0,-0,-0,-0,-0,-40,-0,-0
  └─ Profit excl Excep,31,26,47,46,57,34,27,34,14,0,4,3,-15
  └─ Profit for PE,31,26,47,46,57,32,26,34,15,1,4,6,-14
  └─ Profit for EPS,31,26,47,46,-16,32,26,34,15,1,-33,6,-14
  └─ YOY Profit Growth %,33%,-21%,67%,10%,82%,25%,-45%,-26%,-73%,-96%,-86%,-83%,-188%
EPS in Rs,0.09,0.07,0.13,0.13,-0.04,0.09,0.07,0.09,0.04,0.00,-0.09,0.02,-0.04
Raw PDF,,,,,,,,,,,,,
