Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,119,122,127,125,131,128,127,133,137,132,136,133,136
  └─ YOY Sales Growth %,28.74%,18.81%,10.44%,11.24%,9.65%,4.58%,-0.13%,6.76%,4.35%,2.83%,7.14%,-0.22%,-0.47%
Expenses,75,73,79,79,81,80,79,85,90,81,88,88,102
  └─ Employee Cost %,31.74%,29.48%,30.68%,30.42%,29.69%,27.42%,29.14%,27.11%,26.32%,27.12%,27.73%,28.67%,26.94%
Operating Profit,45,49,48,45,50,48,49,48,46,51,48,45,34
OPM %,37%,40%,38%,36%,38%,37%,38%,36%,34%,39%,36%,34%,25%
Other Income,14,3,2,3,-31,3,3,3,3,3,3,-9,12
  └─ Exceptional items,11.63,0.00,0.00,0.00,-33.61,0.00,0.00,0.00,0.00,0.00,0.00,-11.72,0.00
  └─ Other income normal,1.94,3.20,2.02,2.63,2.66,3.17,3.40,2.84,2.55,2.88,3.00,2.67,11.65
Interest,0,0,0,0,0,1,1,1,1,1,2,2,2
Depreciation,8,8,8,7,7,8,8,6,6,8,9,14,15
Profit before tax,50,44,42,40,12,42,44,44,42,46,40,19,30
Tax %,27%,26%,25%,23%,98%,26%,26%,26%,28%,25%,26%,26%,28%
Net Profit,36,32,32,31,0,31,32,32,30,34,30,14,21
  └─ Exceptional items AT,8.48,0.00,0.00,0.00,-21.69,0.00,0.00,0.00,0.00,0.00,0.00,-5.55,0.00
  └─ Profit excl Excep,27.81,32.11,31.53,30.93,21.89,31.19,32.46,32.36,30.25,33.95,29.61,19.49,21.38
  └─ Profit for PE,27.81,32.11,31.53,30.93,21.89,31.19,32.46,32.36,30.25,33.95,29.61,19.49,21.38
  └─ Profit for EPS,36.29,32.11,31.53,30.93,0.20,31.19,32.46,32.36,30.25,33.95,29.61,13.94,21.38
  └─ YOY Profit Growth %,40.31%,27.57%,-4.77%,22.69%,-21.29%,-2.87%,2.95%,4.62%,38.19%,8.85%,-8.78%,-39.77%,-29.32%
EPS in Rs,24.31,21.51,21.12,20.72,0.13,20.90,21.75,21.68,20.27,22.75,19.84,9.34,14.32
Raw PDF,,,,,,,,,,,,,
