Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,328,294,314,292,321,340,367,346,345,308,325,301,342
  └─ YOY Sales Growth %,-26.43%,-12.72%,-12.29%,-13.90%,-2.05%,15.48%,16.76%,18.50%,7.40%,-9.45%,-11.40%,-12.85%,-0.97%
Expenses,306,238,257,245,270,278,314,294,297,255,276,251,278
  └─ Material Cost %,75%,67%,68%,69%,69%,69%,72%,71%,70%,68%,69%,67%,63%
  └─ Employee Cost %,3%,5%,5%,5%,4%,5%,4%,4%,4%,5%,5%,5%,5%
Operating Profit,22,57,58,47,51,62,53,52,48,53,49,51,64
OPM %,7%,19%,18%,16%,16%,18%,14%,15%,14%,17%,15%,17%,19%
Other Income,8,13,10,10,8,12,11,7,8,12,8,10,10
  └─ Other income normal,8.01,12.71,9.68,9.67,8.22,12.03,11.49,7.01,7.96,11.65,8.03,9.97,10.24
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,2,2,2,2,2,2,2,2,2,2,2,2,2
Profit before tax,28,67,65,54,57,71,62,57,54,62,55,58,72
Tax %,48%,24%,25%,26%,29%,25%,25%,28%,27%,26%,26%,28%,29%
Net Profit,14,51,48,40,40,53,46,41,40,46,40,42,52
  └─ Profit excl Excep,14,51,48,40,40,53,46,41,40,46,40,42,52
  └─ Profit for PE,14,51,48,40,40,53,46,41,40,46,40,42,52
  └─ Profit for EPS,14,51,48,40,40,53,46,41,40,46,40,42,52
  └─ YOY Profit Growth %,-81%,6%,17%,20%,183%,6%,-4%,2%,-2%,-14%,-13%,3%,31%
EPS in Rs,0.57,2.03,1.94,1.62,1.62,2.14,1.86,1.64,1.59,1.84,1.63,1.70,2.07
Raw PDF,,,,,,,,,,,,,
