Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,316.28,247.52,248.22,298.19,296.90,245.51,259.83,273.04,267.08,273.40,277.00,237.04,340.43
  └─ YOY Sales Growth %,35.68%,18.73%,23.43%,51.27%,-6.13%,-0.81%,4.68%,-8.43%,-10.04%,11.36%,6.61%,-13.18%,27.46%
Expenses,266.10,226.39,231.07,269.30,278.76,229.98,239.55,246.45,221.37,250.68,256.83,204.95,291.73
  └─ Material Cost %,47%,43%,48%,49%,51%,49%,50%,52%,60%,49%,53%,66%,69%
  └─ Employee Cost %,30%,37%,35%,31%,32%,36%,33%,30%,15%,32%,31%,13%,11%
Operating Profit,50.18,21.13,17.15,28.89,18.14,15.53,20.28,26.59,45.71,22.72,20.17,32.09,48.70
OPM %,15.87%,8.54%,6.91%,9.69%,6.11%,6.33%,7.81%,9.74%,17.11%,8.31%,7.28%,13.54%,14.31%
Other Income,2.67,1.57,0.95,1.07,-1.11,1.28,1.47,-25.77,-4.95,4.71,6.62,-92.19,-25.90
  └─ Exceptional items,0.00,0.00,0.00,0.00,-4.88,0.00,0.00,-27.95,-8.63,1.77,-4.08,-94.93,-33.36
  └─ Other income normal,2.67,1.57,0.95,1.07,3.77,1.28,1.47,2.18,3.68,2.94,10.70,2.74,7.46
Interest,8.07,8.09,9.09,7.72,9.74,7.58,7.68,7.92,6.39,6.96,8.33,4.19,4.96
Depreciation,10.97,10.61,11.13,11.52,12.02,12.26,11.17,9.00,4.54,10.26,9.62,5.16,4.99
Profit before tax,33.81,4.00,-2.12,10.72,-4.73,-3.03,2.90,-16.10,29.83,10.21,8.84,-69.45,12.85
Tax %,23.69%,64.00%,115.09%,32.37%,45.67%,27.06%,110.69%,19.88%,27.82%,56.22%,52.26%,-10.66%,87.24%
Net Profit,25.79,1.45,-4.56,7.25,-6.90,-3.84,-0.31,-19.30,21.53,4.48,4.23,-62.05,1.64
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,-1.29,0.00,0.00,-23.92,-8.63,0.77,-4.08,-94.93,-33.36
  └─ Profit excl Excep,25.79,1.45,-4.56,7.25,-5.61,-3.84,-0.31,4.62,30.16,3.71,8.31,32.88,35.00
  └─ Profit for PE,25.79,1.45,-4.56,7.25,-5.61,-3.84,-0.31,4.62,30.16,3.71,8.31,32.88,35.00
  └─ Profit for EPS,25.79,1.45,-4.56,7.25,-6.90,-3.84,-0.31,-19.30,21.53,4.48,4.23,-62.05,1.64
  └─ YOY Profit Growth %,504.87%,156.42%,33.53%,174.97%,-121.75%,-364.83%,93.20%,-36.28%,637.61%,196.61%,2780.65%,611.69%,16.05%
EPS in Rs,20.02,1.13,-3.54,5.63,-5.35,-2.98,-0.24,-14.96,14.64,3.05,2.88,-42.11,1.11
Raw PDF,,,,,,,,,,,,,
