Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1027,1502,1655,1791,2154,2314,2841,1993,1190,2737,1849,2112,2676
  └─ YOY Sales Growth %,-2%,99%,25%,67%,110%,54%,72%,11%,-45%,18%,-35%,6%,125%
Expenses,584,664,740,703,916,926,1025,932,910,1018,1009,1006,2471
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,53%
  └─ Employee Cost %,26%,21%,19%,17%,18%,17%,16%,23%,36%,20%,28%,23%,16%
Operating Profit,444,837,915,1089,1238,1388,1816,1061,280,1720,840,1105,205
OPM %,43%,56%,55%,61%,57%,60%,64%,53%,24%,63%,45%,52%,8%
Other Income,6,32,1,6,18,19,15,26,18,7,11,8,16
  └─ Other income normal,6.17,32.04,0.66,6.36,18.09,18.85,15.38,25.65,18.29,7.12,10.76,8.50,16.05
Interest,190,216,241,262,302,327,354,319,298,295,317,336,388
Depreciation,13,17,17,24,24,22,23,27,26,26,28,29,28
Profit before tax,247,636,658,809,930,1059,1454,741,-27,1406,506,748,-194
Tax %,33%,17%,19%,18%,22%,17%,23%,24%,137%,18%,28%,24%,13%
Net Profit,165,528,532,661,725,884,1122,566,-63,1163,363,566,-219
  └─ Profit from Associates,-1,1,-1,-0,0,0,0,0,0,7,0,0,0
  └─ Minority share,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,-0,-0,-2
  └─ Profit excl Excep,165,528,532,661,725,884,1122,566,-63,1163,363,566,-219
  └─ Profit for PE,165,527,531,660,723,882,1120,565,-65,1162,362,566,-221
  └─ Profit for EPS,165,527,531,660,723,882,1120,565,-65,1162,362,566,-221
  └─ YOY Profit Growth %,-45%,1586%,4%,191%,339%,67%,111%,-14%,-109%,32%,-68%,0%,-242%
EPS in Rs,2.78,8.90,8.96,11.11,12.13,14.77,18.71,9.42,-1.08,19.38,6.04,9.42,-3.68
Raw PDF,,,,,,,,,,,,,
