Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,576,606,652,606,634,688,777,772,797,872,961,998,1075
  └─ YOY Sales Growth %,54.68%,22.30%,15.67%,7.77%,10.05%,13.60%,19.13%,27.49%,25.73%,26.61%,23.59%,29.17%,34.85%
Expenses,413,449,475,459,475,509,559,585,599,679,757,799,868
  └─ Material Cost %,21.20%,21.45%,21.52%,20.73%,21.19%,20.71%,20.01%,20.95%,20.97%,21.11%,20.32%,19.74%,21.66%
  └─ Employee Cost %,15.93%,17.15%,16.20%,17.21%,17.12%,17.23%,15.34%,16.51%,16.83%,17.32%,18.16%,17.67%,16.74%
Operating Profit,163,157,177,147,159,179,218,187,198,193,204,199,206
OPM %,28%,26%,27%,24%,25%,26%,28%,24%,25%,22%,21%,20%,19%
Other Income,5,3,3,3,4,5,5,18,15,7,4,5,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,0.00,-0.30,0.00,-10.90
  └─ Other income normal,4.89,3.10,2.88,3.26,3.80,4.60,5.00,17.80,4.50,7.10,4.20,5.20,12.30
Interest,5,9,9,12,16,18,20,26,27,33,45,57,68
Depreciation,35,32,33,35,46,39,41,45,53,53,66,79,85
Profit before tax,127,119,139,102,100,127,162,135,134,114,97,69,55
Tax %,22%,27%,27%,25%,28%,25%,26%,31%,21%,25%,26%,24%,40%
Net Profit,99,87,101,77,72,95,121,92,106,85,72,52,33
  └─ Minority share,-5,-6,-9,-5,-6,-9,-13,-4,-4,-6,-5,2,9
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,8,0,-0,0,-4
  └─ Profit excl Excep,99,87,101,77,72,95,121,92,98,85,72,52,37
  └─ Profit for PE,93,81,92,72,66,87,107,89,94,79,67,53,46
  └─ Profit for EPS,93,81,92,72,66,87,107,89,102,79,67,53,42
  └─ YOY Profit Growth %,16%,15%,6%,-5%,-30%,7%,17%,23%,44%,-9%,-37%,-40%,-51%
EPS in Rs,2.33,2.02,2.30,1.80,1.64,2.16,2.68,2.22,2.54,1.96,1.67,1.33,1.06
Raw PDF,,,,,,,,,,,,,
