Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,30.55,24.40,27.74,45.84,43.06,28.50,30.07,35.69,24.82,18.92,14.04,9.40,11.29
  └─ YOY Sales Growth %,-45%,-59%,-44%,84%,41%,17%,8%,-22%,-42%,-34%,-53%,-74%,-55%
Expenses,28.36,25.48,34.27,45.23,36.33,31.15,30.64,35.68,26.86,23.37,19.47,13.02,13.88
  └─ Material Cost %,72.24%,70.49%,43.98%,64.01%,48.98%,46.07%,40.44%,54.16%,39.65%,57.24%,62.75%,66.81%,36.49%
  └─ Employee Cost %,14.08%,5.12%,6.45%,3.73%,3.32%,4.60%,4.39%,3.56%,5.04%,6.08%,9.12%,12.45%,13.29%
Operating Profit,2.19,-1.08,-6.53,0.61,6.73,-2.65,-0.57,0.01,-2.04,-4.45,-5.43,-3.62,-2.59
OPM %,7.17%,-4.43%,-23.54%,1.33%,15.63%,-9.30%,-1.90%,0.03%,-8.22%,-23.52%,-38.68%,-38.51%,-22.94%
Other Income,-0.31,0.11,0.39,0.13,4.46,1.83,1.24,0.91,5.93,6.51,7.25,6.22,5.06
  └─ Exceptional items,-0.50,-0.05,-0.03,-0.05,-0.09,-0.02,-0.02,-0.03,-0.19,-0.02,-0.02,0.00,1.28
  └─ Other income normal,0.19,0.16,0.42,0.18,4.55,1.85,1.26,0.94,6.12,6.53,7.27,6.22,3.78
Interest,0.98,0.72,0.73,0.74,0.73,0.61,0.62,0.63,0.62,0.62,0.63,0.64,0.60
Depreciation,0.64,0.67,0.67,0.67,0.57,0.48,0.49,0.49,0.49,0.49,0.47,0.49,0.48
Profit before tax,0.26,-2.36,-7.54,-0.67,9.89,-1.91,-0.44,-0.20,2.78,0.95,0.72,1.47,1.39
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,0.26,-2.36,-7.54,-0.67,9.89,-1.92,-0.44,-0.20,2.78,0.96,0.72,1.47,1.39
  └─ Exceptional items AT,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1
  └─ Profit excl Excep,1,-2,-8,-1,10,-2,-0,-0,3,1,1,1,0
  └─ Profit for PE,1,-2,-8,-1,10,-2,-0,-0,3,1,1,1,0
  └─ Profit for EPS,0,-2,-8,-1,10,-2,-0,-0,3,1,1,1,1
  └─ YOY Profit Growth %,-89%,-221%,44%,2%,1213%,18%,94%,73%,-70%,152%,276%,965%,-96%
EPS in Rs,0.02,-0.17,-0.53,-0.05,0.70,-0.13,-0.03,-0.01,0.20,0.07,0.05,0.10,0.10
Raw PDF,,,,,,,,,,,,,
