Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,660,629,232,488,776,708,326,542,823,594,245,408,405
  └─ YOY Sales Growth %,1%,8%,4%,-12%,18%,13%,40%,11%,6%,-16%,-25%,-25%,-51%
Expenses,617,587,205,444,716,648,290,489,770,557,217,388,373
  └─ Material Cost %,85%,84%,68%,77%,81%,79%,66%,75%,84%,80%,62%,72%,73%
  └─ Employee Cost %,0%,0%,1%,0%,0%,0%,1%,1%,0%,0%,1%,1%,1%
Operating Profit,43,42,27,44,60,60,35,53,54,36,28,21,32
OPM %,6%,7%,12%,9%,8%,8%,11%,10%,6%,6%,11%,5%,8%
Other Income,1,1,2,1,2,2,2,2,5,2,5,5,6
  └─ Other income normal,0.64,0.62,1.85,0.90,1.76,1.53,1.83,2.48,4.70,1.70,5.00,4.54,6.37
Interest,4,4,4,5,8,8,6,7,9,8,7,7,5
Depreciation,6,6,7,7,10,10,10,15,12,13,13,13,13
Profit before tax,33,32,18,33,44,44,20,34,37,17,14,5,20
Tax %,15%,14%,12%,17%,13%,11%,9%,18%,17%,22%,12%,40%,23%
Net Profit,28,28,16,28,38,39,18,28,31,13,12,3,16
  └─ Profit excl Excep,28.30,27.57,16.01,27.63,38.01,39.00,18.44,27.70,30.54,13.03,11.99,2.80,15.75
  └─ Profit for PE,28.30,27.57,16.01,27.63,38.01,39.00,18.44,27.70,30.54,13.03,11.99,2.80,15.75
  └─ Profit for EPS,28.30,27.57,16.01,27.63,38.01,39.00,18.44,27.70,30.54,13.03,11.99,2.80,15.75
  └─ YOY Profit Growth %,19.26%,17.52%,4.78%,9.60%,34.31%,41.46%,15.18%,0.25%,-19.65%,-66.59%,-34.98%,-89.89%,-48.43%
EPS in Rs,18.92,18.43,10.70,18.47,25.41,26.07,12.33,18.52,20.42,8.71,8.02,1.87,10.53
Raw PDF,,,,,,,,,,,,,
