Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,143,132,172,168,169,121,128,122,97,119,120,106,107
  └─ YOY Sales Growth %,18.01%,0.88%,15.14%,12.82%,17.98%,-8.12%,-25.62%,-27.74%,-42.51%,-1.41%,-6.25%,-12.60%,10.31%
Expenses,139,130,164,155,151,131,127,133,99,117,116,113,125
  └─ Material Cost %,62%,61%,60%,57%,54%,59%,64%,64%,63%,61%,59%,62%,63%
  └─ Employee Cost %,15%,18%,15%,15%,15%,20%,15%,16%,19%,16%,16%,19%,17%
Operating Profit,5,2,8,13,18,-10,1,-11,-2,3,4,-7,-18
OPM %,3%,2%,4%,8%,10%,-8%,1%,-9%,-2%,2%,3%,-6%,-17%
Other Income,2,2,3,3,3,182,3,2,3,2,2,2,2
  └─ Other income normal,2.36,2.14,2.61,2.75,2.61,181.65,3.36,1.77,3.20,2.20,1.56,2.32,1.56
Interest,3,3,4,3,3,3,-0,0,1,1,1,1,1
Depreciation,5,4,4,4,5,5,3,3,3,3,3,3,3
Profit before tax,-1,-3,2,8,12,164,2,-12,-3,1,2,-8,-20
Tax %,102%,5%,-42%,28%,26%,20%,-15%,-3%,-103%,10%,27%,-7%,2%
Net Profit,-2,-3,3,6,9,132,2,-12,0,1,1,-8,-21
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,-0,0,0,0
  └─ Minority share,-1,3,1,-2,-7,2,0,0,0,0,0,0,0
  └─ Profit excl Excep,-2,-3,3,6,9,132,2,-12,0,1,1,-8,-21
  └─ Profit for PE,-3,-1,4,3,2,134,2,-12,0,1,1,-8,-21
  └─ Profit for EPS,-3,-1,4,3,2,134,2,-12,0,1,1,-8,-21
  └─ YOY Profit Growth %,61%,74%,4678%,407%,192%,25306%,-50%,-451%,-97%,-99%,-36%,35%,-26238%
EPS in Rs,-3.47,-0.71,5.73,4.59,3.20,178.12,2.89,-16.09,0.11,1.36,1.84,-10.45,-27.88
Raw PDF,,,,,,,,,,,,,
