Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1423,1124,627,1103,1634,1612,1384,1611,1737,1648,1810,1869,2004
  └─ YOY Sales Growth %,17.53%,5.20%,-60.30%,-23.81%,14.81%,43.35%,120.53%,46.10%,6.31%,2.29%,30.83%,16.00%,15.35%
Expenses,1502,934,519,880,1267,1094,968,1336,1448,1248,1469,1500,1545
  └─ Material Cost %,76.91%,65.74%,46.80%,22.50%,12.89%,4.37%,8.13%,22.50%,23.70%,18.65%,31.47%,31.77%,29.72%
  └─ Employee Cost %,1.57%,2.34%,4.26%,3.55%,3.52%,3.72%,4.62%,3.98%,3.68%,3.85%,4.14%,3.78%,3.67%
Operating Profit,-78,191,108,222,368,518,416,275,290,401,341,369,459
OPM %,-6%,17%,17%,20%,22%,32%,30%,17%,17%,24%,19%,20%,23%
Other Income,-46,-88,101,327,446,1510,328,135,291,213,1134,104,112
  └─ Exceptional items,-211,-163,50,221,312,1375,190,-16,165,94,1023,-125,-0
  └─ Other income normal,166,76,51,106,134,135,138,151,126,120,112,229,112
Interest,326,279,272,405,522,448,365,364,394,441,446,379,392
Depreciation,21,39,40,100,112,173,140,139,148,160,164,166,176
Profit before tax,-471,-215,-103,45,180,1407,239,-94,38,13,865,-72,2
Tax %,-0%,1%,19%,4%,5%,3%,-4%,16%,-28%,155%,-3%,122%,5147%
Net Profit,-471,-218,-123,43,170,1362,250,-108,49,-7,895,-160,-114
  └─ Minority share,-2,12,18,2,-8,-137,6,2,-5,-1,-6,-8,2
  └─ Exceptional items AT,-211,-162,40,219,303,1331,190,-15,165,73,1023,-37,-0
  └─ Profit excl Excep,-260,-56,-163,-176,-132,31,60,-93,-116,-80,-128,-123,-114
  └─ Profit for PE,-262,-53,-139,-174,-126,28,65,-91,-104,-81,-127,-131,-112
  └─ Profit for EPS,-473,-205,-105,45,162,1225,255,-106,44,-8,888,-169,-112
  └─ YOY Profit Growth %,-129%,-124%,-159%,-6%,52%,152%,147%,47%,18%,-392%,-295%,-44%,-8%
EPS in Rs,-7.84,-3.40,-1.74,0.75,2.69,20.30,3.57,-1.49,0.61,-0.11,12.43,-2.36,-1.43
Raw PDF,,,,,,,,,,,,,
