Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.54,5.22,7.82,7.10,5.21,6.53,6.30,5.86,4.56,6.43,4.87,7.17,6.98
  └─ YOY Sales Growth %,-11%,-31%,26%,27%,-6%,25%,-19%,-17%,-12%,-2%,-23%,22%,53%
Expenses,8.15,6.12,7.63,8.03,7.39,6.76,6.33,7.64,6.81,6.63,5.84,7.36,7.39
  └─ Material Cost %,34%,-8%,14%,21%,15%,17%,-7%,12%,-2%,6%,-13%,11%,16%
  └─ Employee Cost %,75%,77%,55%,58%,88%,55%,71%,68%,90%,57%,85%,58%,60%
Operating Profit,-2.61,-0.90,0.19,-0.93,-2.18,-0.23,-0.03,-1.78,-2.25,-0.20,-0.97,-0.19,-0.41
OPM %,-47.11%,-17.24%,2.43%,-13.10%,-41.84%,-3.52%,-0.48%,-30.38%,-49.34%,-3.11%,-19.92%,-2.65%,-5.87%
Other Income,5.43,4.44,19.16,11.09,11.06,4.59,6.42,10.72,7.09,8.74,7.23,10.25,7.92
  └─ Exceptional items,0.00,0.00,13.46,0.00,4.28,-0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.43,4.44,5.70,11.09,6.78,5.54,6.42,10.72,7.09,8.74,7.23,10.25,7.92
Interest,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
Depreciation,0.18,0.14,0.23,0.20,0.30,0.26,0.28,0.28,0.52,0.46,0.49,0.58,0.67
Profit before tax,2.62,3.40,19.12,9.96,8.58,4.10,6.11,8.66,4.32,8.08,5.77,9.47,6.84
Tax %,12.60%,-1.76%,6.33%,0.20%,10.02%,0.49%,-0.16%,-1.96%,3.47%,4.70%,6.76%,0.63%,3.22%
Net Profit,2.29,3.46,17.91,9.94,7.72,4.08,6.12,8.82,4.18,7.70,5.38,9.42,6.62
  └─ Exceptional items AT,0,0,13,0,4,-1,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,3,5,10,4,5,6,9,4,8,5,9,7
  └─ Profit for PE,2,3,5,10,4,5,6,9,4,8,5,9,7
  └─ Profit for EPS,2,3,18,10,8,4,6,9,4,8,5,9,7
  └─ YOY Profit Growth %,-58%,-69%,-40%,67%,69%,45%,15%,-11%,8%,54%,-12%,7%,58%
EPS in Rs,36.81,55.62,287.90,159.78,124.10,65.58,98.38,141.78,67.19,123.77,86.48,151.42,106.41
Raw PDF,,,,,,,,,,,,,
