Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.16,1.22,1.64,1.72,2.00,1.72,2.11,1.65,1.35,1.46,1.25,1.07,5.25
  └─ YOY Sales Growth %,-38%,-27%,15%,15%,72%,41%,29%,-4%,-32%,-15%,-41%,-35%,289%
Expenses,1.16,1.12,1.33,1.33,1.59,1.41,1.54,1.38,1.29,1.25,1.54,1.57,4.81
  └─ Material Cost %,-3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,52%
  └─ Employee Cost %,35%,34%,32%,30%,20%,31%,27%,33%,39%,35%,46%,50%,11%
Operating Profit,0.00,0.10,0.31,0.39,0.41,0.31,0.57,0.27,0.06,0.21,-0.29,-0.50,0.44
OPM %,0.00%,8.20%,18.90%,22.67%,20.50%,18.02%,27.01%,16.36%,4.44%,14.38%,-23.20%,-46.73%,8.38%
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.14,0.15
  └─ Other income normal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.14,0.15
Interest,0.01,0.03,0.05,0.02,0.06,0.06,0.06,0.07,0.02,0.04,0.06,0.07,0.08
Depreciation,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.05
Profit before tax,-0.04,0.04,0.23,0.34,0.32,0.22,0.48,0.17,0.80,0.14,-0.39,-0.46,0.46
Tax %,-1675.00%,25.00%,26.09%,23.53%,40.62%,31.82%,25.00%,29.41%,-15.00%,21.43%,-7.69%,15.22%,-8.70%
Net Profit,0.63,0.02,0.17,0.25,0.20,0.16,0.35,0.12,0.93,0.11,-0.36,-0.52,0.50
  └─ Profit excl Excep,0.63,0.02,0.17,0.25,0.20,0.16,0.35,0.12,0.93,0.11,-0.36,-0.52,0.50
  └─ Profit for PE,0.63,0.02,0.17,0.25,0.20,0.16,0.35,0.12,0.93,0.11,-0.36,-0.52,0.50
  └─ Profit for EPS,0.63,0.02,0.17,0.25,0.20,0.16,0.35,0.12,0.93,0.11,-0.36,-0.52,0.50
  └─ YOY Profit Growth %,200.00%,-77.78%,950.00%,150.00%,-68.25%,700.00%,105.88%,-52.00%,365.00%,-31.25%,-202.86%,-533.33%,-46.24%
EPS in Rs,1.24,0.04,0.29,0.42,0.34,0.27,0.59,0.20,1.56,0.18,-0.61,-0.87,0.84
Raw PDF,,,,,,,,,,,,,
