Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.40,11.05,8.52,13.95,13.56,12.22,11.28,6.65,-1.80,15.67,-1.59,12.46,0.07
  └─ YOY Sales Growth %,-20%,624%,63%,151%,151%,11%,32%,-52%,-113%,28%,-114%,87%,104%
Expenses,7.34,2.83,2.64,3.19,4.15,3.58,3.55,3.18,7.28,3.82,4.20,4.08,6.32
  └─ Material Cost %,1%,-0%,0%,0%,0%,0%,0%,0%,,0%,,0%,0%
  └─ Employee Cost %,28%,12%,15%,10%,14%,14%,17%,27%,,13%,,18%,5914%
Operating Profit,-1.94,8.22,5.88,10.76,9.41,8.64,7.73,3.47,-9.08,11.85,-5.79,8.38,-6.25
OPM %,-35.93%,74.39%,69.01%,77.13%,69.40%,70.70%,68.53%,52.18%,,75.62%,,67.26%,-8928.57%
Other Income,0.43,0.39,0.58,0.61,0.71,0.42,0.63,0.51,0.87,0.93,1.29,-0.14,0.42
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.44
  └─ Other income normal,0.43,0.39,0.58,0.61,0.71,0.42,0.63,0.51,0.87,0.93,1.29,0.65,-0.02
Interest,0.08,0.04,0.14,0.03,0.08,0.02,0.05,0.09,0.56,0.04,0.05,0.16,0.07
Depreciation,0.14,0.16,0.26,0.17,0.19,0.20,0.22,0.21,0.28,0.26,0.26,0.29,0.26
Profit before tax,-1.73,8.41,6.06,11.17,9.85,8.84,8.09,3.68,-9.05,12.48,-4.81,7.79,-6.16
Tax %,81.50%,23.66%,25.58%,22.38%,16.75%,28.73%,29.05%,20.38%,-53.37%,40.06%,-66.32%,25.80%,-19.32%
Net Profit,-3.51,7.17,5.49,9.77,4.35,7.91,8.71,5.63,-7.69,12.56,-0.91,4.49,-9.48
  └─ Profit from Associates,-0.37,0.76,0.98,1.10,-3.85,1.62,2.98,2.70,-3.48,5.09,0.71,-1.29,-4.51
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.59,0.44
  └─ Profit excl Excep,-3.51,7.17,5.49,9.77,4.35,7.91,8.71,5.63,-7.69,12.56,-0.91,5.08,-9.92
  └─ Profit for PE,-3.51,7.17,5.49,9.77,4.35,7.91,8.71,5.63,-7.69,12.56,-0.91,5.08,-9.92
  └─ Profit for EPS,-3.51,7.17,5.49,9.77,4.35,7.91,8.71,5.63,-7.69,12.56,-0.91,4.49,-9.48
  └─ YOY Profit Growth %,-231.95%,320.62%,136.64%,247.69%,223.93%,10.32%,58.65%,-42.37%,-276.78%,58.79%,-110.45%,-9.77%,-29.00%
EPS in Rs,-5.00,10.22,7.82,13.92,6.20,11.27,12.41,8.02,-13.81,22.56,-1.63,8.07,-17.03
Raw PDF,,,,,,,,,,,,,
