Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,4495,4789,5068,5172,5467,5875,6017,6325,6731,7054,7128,7344,7755
  └─ YOY Sales Growth %,31.21%,38.50%,32.84%,25.20%,21.61%,22.68%,18.73%,22.30%,23.12%,20.07%,18.46%,16.12%,15.22%
Interest,2308,2449,2636,2705,2882,3075,3210,3381,3614,3762,3880,3922,4052
Expenses,2098,1882,2164,2076,2339,2349,2219,2269,2561,2414,2275,2348,2312
  └─ Employee Cost %,13.24%,13.90%,13.33%,12.50%,15.55%,15.32%,13.48%,13.43%,13.09%,12.48%,11.53%,10.86%,11.29%
Financing Profit,89,458,268,390,246,450,588,675,556,878,973,1075,1391
Financing Margin %,2%,10%,5%,8%,4%,8%,10%,11%,8%,12%,14%,15%,18%
Other Income,822,629,668,680,1022,894,792,788,981,825,846,933,938
  └─ Other income normal,822,629,668,680,1022,894,792,788,981,825,846,933,938
Depreciation,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Profit before tax,911,1088,936,1070,1268,1344,1380,1463,1537,1703,1819,2008,2330
Tax %,8%,19%,2%,3%,4%,4%,4%,4%,3%,6%,10%,11%,14%
Net Profit,841,884,920,1038,1230,1295,1333,1412,1502,1504,1669,1799,2045
  └─ Profit from Associates,1,1,0,3,12,1,6,5,9,-89,35,19,30
  └─ Profit excl Excep,841,884,920,1038,1230,1295,1333,1412,1502,1504,1669,1799,2045
  └─ Profit for PE,841,884,920,1038,1230,1295,1333,1412,1502,1504,1669,1799,2045
  └─ Profit for EPS,841,884,920,1038,1230,1295,1333,1412,1502,1504,1669,1799,2045
  └─ YOY Profit Growth %,136%,95%,72%,34%,46%,47%,45%,36%,22%,16%,25%,27%,36%
EPS in Rs,1.25,1.25,1.30,1.47,1.74,1.83,1.88,1.84,1.95,1.96,2.17,2.34,2.66
Gross NPA %,2.47%,2.28%,2.19%,2.04%,1.88%,1.85%,1.84%,1.80%,1.74%,1.74%,1.72%,1.60%,1.45%
Net NPA %,0.25%,0.24%,0.23%,0.22%,0.20%,0.20%,0.20%,0.20%,0.18%,0.18%,0.18%,0.15%,0.13%
Raw PDF,,,,,,,,,,,,,
