Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.57,4.43,17.48,6.94,28.87,19.05,3.73,3.03,7.79,21.19,4.21,9.77,2.49
  └─ YOY Sales Growth %,-96%,-65%,736%,138%,4965%,330%,-79%,-56%,-73%,11%,13%,222%,-68%
Expenses,2.35,4.82,16.36,6.57,27.79,18.72,4.42,3.65,8.47,20.61,5.30,7.63,4.53
  └─ Material Cost %,2%,1%,0%,1%,0%,0%,1%,1%,0%,0%,0%,33%,3%
  └─ Employee Cost %,147%,19%,5%,14%,4%,5%,24%,35%,14%,5%,29%,14%,60%
Operating Profit,-1.78,-0.39,1.12,0.37,1.08,0.33,-0.69,-0.62,-0.68,0.58,-1.09,2.14,-2.04
OPM %,-312.28%,-8.80%,6.41%,5.33%,3.74%,1.73%,-18.50%,-20.46%,-8.73%,2.74%,-25.89%,21.90%,-81.93%
Other Income,0.23,0.12,0.15,0.25,0.11,0.14,0.12,0.24,0.17,0.14,0.31,-17.36,0.06
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.51,0.00
  └─ Other income normal,0.23,0.12,0.15,0.25,0.11,0.14,0.12,0.24,0.17,0.14,0.31,0.15,0.06
Interest,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04
Depreciation,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.09,0.08
Profit before tax,-1.66,-0.38,1.17,0.52,1.09,0.37,-0.67,-0.48,-0.60,0.61,-0.90,-15.35,-2.10
Tax %,0.00%,0.00%,0.00%,-1.92%,-1.83%,-2.70%,-19.40%,-27.08%,-28.33%,0.00%,1.11%,-33.68%,-2.38%
Net Profit,-1.66,-0.38,1.17,0.52,1.11,0.37,-0.55,-0.35,-0.43,0.62,-0.91,-10.18,-2.06
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-18,0
  └─ Profit excl Excep,-2,-0,1,1,1,0,-1,-0,-0,1,-1,7,-2
  └─ Profit for PE,-2,-0,1,1,1,0,-1,-0,-0,1,-1,7,-2
  └─ Profit for EPS,-2,-0,1,1,1,0,-1,-0,-0,1,-1,-10,-2
  └─ YOY Profit Growth %,-622%,51%,197%,300%,167%,197%,-147%,-167%,-139%,68%,-65%,2194%,-379%
EPS in Rs,-1.15,-0.26,0.81,0.36,0.77,0.26,-0.38,-0.24,-0.30,0.43,-0.63,-7.04,-1.42
Raw PDF,,,,,,,,,,,,,
