Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,4103,4241,4377,3777,523,528,590,489,521,573,642,531,630
  └─ YOY Sales Growth %,10.84%,1.76%,3.52%,-5.40%,-87.26%,-87.55%,-86.52%,-87.05%,-0.31%,8.58%,8.90%,8.60%,20.94%
Interest,135,129,119,106,10,10,10,11,13,12,13,11,14
Expenses,3622,3710,3697,3224,413,445,432,421,428,472,451,494,576
  └─ Material Cost %,63%,62%,58%,59%,44%,49%,43%,48%,44%,48%,38%,55%,54%
  └─ Employee Cost %,9%,9%,10%,10%,12%,13%,13%,15%,14%,14%,13%,15%,11%
Financing Profit,346,402,561,447,100,73,148,57,80,88,178,26,40
Financing Margin %,8%,9%,13%,12%,19%,14%,25%,12%,15%,15%,28%,5%,6%
Other Income,201,18,14,3098,29,17,24,39,31,27,39,22,20
  └─ Exceptional items,10.21,4.35,-2.85,2895.32,0.00,0.00,0.00,12.49,0.00,0.00,0.00,-10.26,0.49
  └─ Other income normal,190.44,13.28,16.81,202.24,28.51,17.14,23.92,26.98,30.82,27.27,38.69,32.75,19.67
Depreciation,120,120,122,114,17,17,17,17,17,16,16,16,17
Profit before tax,427,299,452,3431,111,73,154,80,93,99,201,33,44
Tax %,19%,33%,32%,11%,25%,28%,20%,29%,28%,28%,20%,22%,42%
Net Profit,345,378,437,3062,317,256,128,140,231,258,226,156,204
  └─ Profit from Associates,0,179,130,0,233,204,5,84,163,187,64,130,178
  └─ Minority share,-58,-80,-117,-100,-5,-8,-0,-7,-7,-11,-7,-2,-1
  └─ Exceptional items AT,8,3,-2,2584,0,0,0,9,0,0,0,-7,0
  └─ Profit excl Excep,336,375,439,478,317,256,128,131,231,258,226,162,203
  └─ Profit for PE,280,296,322,462,311,248,127,124,223,247,219,161,203
  └─ Profit for EPS,287,298,320,2962,311,248,127,133,223,247,219,154,203
  └─ YOY Profit Growth %,47%,20%,56%,85%,11%,-16%,-60%,-73%,-28%,-0%,72%,29%,-9%
EPS in Rs,253.91,263.66,283.68,2622.08,275.57,219.90,112.86,117.57,197.56,219.05,191.94,134.98,178.04
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
