Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,9.84,10.56,11.63,10.63,13.78,12.23,18.08,14.46,17.40,15.64,15.38,20.63,32.47
  └─ YOY Sales Growth %,15%,-14%,-5%,12%,40%,16%,55%,36%,26%,28%,-15%,43%,87%
Expenses,12.65,10.48,11.21,9.95,14.69,14.17,15.76,14.36,14.95,15.21,15.51,20.52,30.05
  └─ Material Cost %,43.09%,37.12%,37.40%,24.27%,41.44%,33.03%,39.27%,36.03%,55.80%,34.97%,21.13%,40.62%,45.92%
  └─ Employee Cost %,42.07%,40.72%,35.51%,39.23%,28.45%,39.82%,27.93%,36.65%,28.39%,38.43%,48.96%,37.47%,20.57%
Operating Profit,-2.81,0.08,0.42,0.68,-0.91,-1.94,2.32,0.10,2.45,0.43,-0.13,0.11,2.42
OPM %,-28.56%,0.76%,3.61%,6.40%,-6.60%,-15.86%,12.83%,0.69%,14.08%,2.75%,-0.85%,0.53%,7.45%
Other Income,0.64,2.00,0.19,1.46,0.20,3.66,1.78,-1.44,1.22,0.94,0.25,0.88,-0.68
  └─ Other income normal,0.64,2.00,0.19,1.46,0.20,3.66,1.78,-1.44,1.22,0.94,0.25,0.88,-0.68
Interest,0.36,0.39,0.37,0.52,0.59,0.41,0.69,0.62,0.70,0.57,0.90,0.27,1.18
Depreciation,0.76,0.72,0.70,0.71,0.74,0.70,0.59,0.65,0.73,0.42,0.21,0.26,2.30
Profit before tax,-3.29,0.97,-0.46,0.91,-2.04,0.61,2.82,-2.61,2.24,0.38,-0.99,0.46,-1.74
Tax %,-12.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.39%,0.00%,0.00%,0.00%,14.37%
Net Profit,-2.88,0.97,-0.46,0.90,-2.04,0.61,2.82,-2.62,1.94,0.39,-0.99,0.46,-1.99
  └─ Profit excl Excep,-3,1,-0,1,-2,1,3,-3,2,0,-1,0,-2
  └─ Profit for PE,-3,1,-0,1,-2,1,3,-3,2,0,-1,0,-2
  └─ Profit for EPS,-3,1,-0,1,-2,1,3,-3,2,0,-1,0,-2
  └─ YOY Profit Growth %,-48%,142%,-121%,232%,29%,-37%,713%,-391%,195%,-36%,-135%,118%,-203%
EPS in Rs,-2.20,0.74,-0.35,0.69,-1.56,0.47,2.15,-2.00,1.48,0.30,-0.76,0.35,-1.52
Raw PDF,,,,,,,,,,,,,
