Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,141,148,156,166,172,179,209,228,232,236,258,278,289
  └─ YOY Sales Growth %,20.10%,23.13%,17.57%,13.99%,21.68%,21.13%,34.22%,37.51%,35.27%,31.94%,23.25%,22.02%,24.31%
Expenses,111,120,125,129,131,141,164,178,177,186,201,216,221
  └─ Employee Cost %,66%,68%,69%,67%,67%,68%,69%,64%,64%,68%,65%,67%,66%
Operating Profit,30,28,31,37,40,38,45,50,55,50,56,62,68
OPM %,21%,19%,20%,22%,24%,21%,22%,22%,24%,21%,22%,22%,23%
Other Income,15,18,17,23,16,17,23,15,21,23,19,18,16
  └─ Other income normal,15.04,17.89,16.98,23.01,15.81,17.43,22.59,14.69,21.12,23.44,18.59,17.61,16.18
Interest,1,1,1,1,1,1,1,0,5,2,3,2,3
Depreciation,2,2,2,2,2,3,9,8,9,10,10,10,10
Profit before tax,42,43,45,57,53,52,58,56,62,62,62,67,71
Tax %,19%,23%,24%,18%,15%,25%,30%,24%,18%,18%,26%,24%,22%
Net Profit,34,33,34,47,45,39,41,43,51,51,46,51,55
  └─ Minority share,0,0,0,0,0,0,-1,-1,2,0,-1,-1,-2
  └─ Profit excl Excep,34,33,34,47,45,39,41,43,51,51,46,51,55
  └─ Profit for PE,34,33,34,47,45,39,40,42,53,51,44,50,53
  └─ Profit for EPS,34,33,34,47,45,39,40,42,53,51,44,50,53
  └─ YOY Profit Growth %,-4%,4%,-9%,-11%,32%,18%,17%,-10%,18%,31%,11%,20%,-1%
EPS in Rs,1.67,1.60,1.66,2.26,2.20,1.89,1.94,2.03,2.59,2.46,2.15,2.42,2.55
Raw PDF,,,,,,,,,,,,,
