Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6257,5048,5660,7584,5284,5092,4390,5856,4457,3534,6763,6870,4347
  └─ YOY Sales Growth %,40.86%,-21.79%,-16.20%,-25.18%,-15.55%,0.86%,-22.43%,-22.79%,-15.66%,-30.59%,54.04%,17.31%,-2.45%
Expenses,6590,5060,5714,7266,4905,4985,4265,5710,4222,3453,6660,6574,4026
  └─ Material Cost %,73%,68%,71%,70%,61%,64%,59%,69%,55%,55%,72%,68%,54%
  └─ Employee Cost %,2%,3%,3%,2%,3%,3%,3%,3%,3%,5%,2%,3%,3%
Operating Profit,-333,-12,-55,318,379,107,125,146,234,81,103,296,321
OPM %,-5%,-0%,-1%,4%,7%,2%,3%,2%,5%,2%,2%,4%,7%
Other Income,179,34,58,25,55,53,37,47,62,9,15,59,46
  └─ Other income normal,179.04,34.05,57.56,24.89,54.84,53.07,36.75,46.57,62.42,8.92,15.26,58.79,45.55
Interest,84,104,39,50,74,90,60,41,35,46,55,72,77
Depreciation,89,87,90,92,92,91,93,94,95,96,99,110,100
Profit before tax,-326,-169,-127,201,268,-21,9,57,167,-52,-36,172,190
Tax %,-28%,-28%,-31%,25%,23%,-59%,-35%,19%,19%,-24%,-0%,22%,20%
Net Profit,-236,-121,-87,151,208,-9,12,46,135,-39,-36,135,152
  └─ Profit excl Excep,-236,-121,-87,151,208,-9,12,46,135,-39,-36,135,152
  └─ Profit for PE,-236,-121,-87,151,208,-9,12,46,135,-39,-36,135,152
  └─ Profit for EPS,-236,-121,-87,151,208,-9,12,46,135,-39,-36,135,152
  └─ YOY Profit Growth %,-3994%,-197%,-689%,-73%,188%,93%,114%,-70%,-35%,-354%,-397%,195%,12%
EPS in Rs,-4.81,-2.48,-1.78,3.08,4.23,-0.18,0.25,0.93,2.75,-0.80,-0.73,2.76,3.09
Raw PDF,,,,,,,,,,,,,
