Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,20857,23371,23142,26927,28041,26934,28497,17300,24191,29463,20651,29428,19890
  └─ YOY Sales Growth %,19.31%,249.34%,0.25%,37.55%,34.44%,15.24%,23.14%,-35.75%,-13.73%,9.39%,-27.53%,70.10%,-17.78%
Expenses,21215,23045,23557,26663,27766,26623,28807,16852,23814,29024,20336,29157,19782
  └─ Employee Cost %,4.31%,3.85%,3.60%,2.95%,2.64%,2.59%,2.86%,4.82%,3.58%,2.99%,4.80%,3.77%,4.87%
Operating Profit,-358,326,-415,264,275,311,-310,448,377,439,315,271,108
OPM %,-2%,1%,-2%,1%,1%,1%,-1%,3%,2%,1%,2%,1%,1%
Other Income,882,114,136,103,174,90,279,-29,124,164,157,174,428
  └─ Other income normal,882,114,136,103,174,90,279,-29,124,164,157,174,428
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,525,440,-279,367,450,401,-30,419,500,604,471,445,537
Tax %,31%,5%,-235%,-0%,8%,-20%,-1541%,-1%,5%,9%,5%,6%,7%
Net Profit,362,417,378,368,412,479,435,421,475,548,448,418,497
  └─ Profit excl Excep,362,417,378,368,412,479,435,421,475,548,448,418,497
  └─ Profit for PE,362,417,378,368,412,479,435,421,475,548,448,418,497
  └─ Profit for EPS,362,417,378,368,412,479,435,421,475,548,448,418,497
  └─ YOY Profit Growth %,-28%,15%,15%,16%,14%,15%,15%,15%,15%,14%,3%,-1%,5%
EPS in Rs,1.68,1.94,1.76,1.71,1.91,2.23,2.02,1.96,2.21,2.54,2.08,1.94,2.31
Raw PDF,,,,,,,,,,,,,
