Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,329.60,319.53,333.35,331.39,373.89,347.19,403.52,377.67,360.62,326.48,349.15,323.72,365.77
  └─ YOY Sales Growth %,,-19.44%,-13.29%,-4.53%,13.44%,8.66%,21.05%,13.97%,-3.55%,-5.97%,-13.47%,-14.28%,1.43%
Expenses,308.80,305.52,312.05,305.94,333.71,317.74,370.46,348.75,333.92,309.81,329.73,300.30,332.46
  └─ Material Cost %,56%,58%,57%,54%,54%,54%,54%,54%,56%,53%,53%,54%,53%
  └─ Employee Cost %,5%,5%,6%,6%,5%,6%,6%,6%,6%,7%,7%,7%,7%
Operating Profit,20.80,14.01,21.30,25.45,40.18,29.45,33.06,28.92,26.70,16.67,19.42,23.42,33.31
OPM %,6.31%,4.38%,6.39%,7.68%,10.75%,8.48%,8.19%,7.66%,7.40%,5.11%,5.56%,7.23%,9.11%
Other Income,1.80,-8.79,-4.05,-0.24,13.39,0.77,1.52,1.42,2.30,2.10,4.92,1.29,2.20
  └─ Exceptional items,0.00,-10.53,-5.26,-1.76,10.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.80,1.74,1.21,1.52,2.45,0.77,1.52,1.42,2.30,2.10,4.92,1.29,2.20
Interest,9.51,8.94,10.74,11.86,10.49,11.72,12.67,9.82,8.56,7.59,8.31,8.36,7.76
Depreciation,12.17,14.11,14.20,14.85,14.75,14.95,15.87,15.31,15.88,16.74,16.59,14.04,14.32
Profit before tax,0.92,-17.83,-7.69,-1.50,28.33,3.55,6.04,5.21,4.56,-5.56,-0.56,2.31,13.43
Tax %,2.17%,-35.73%,-35.76%,-38.67%,31.70%,36.06%,34.77%,34.74%,55.70%,-35.97%,-30.36%,35.93%,32.84%
Net Profit,0.90,-11.46,-4.94,-0.92,19.35,2.27,3.94,3.40,2.02,-3.56,-0.39,1.48,9.02
  └─ Exceptional items AT,0,-11,-5,-2,7,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,-1,0,1,12,2,4,3,2,-4,-0,1,9
  └─ Profit for PE,1,-1,0,1,12,2,4,3,2,-4,-0,1,9
  └─ Profit for EPS,1,-11,-5,-1,19,2,4,3,2,-4,-0,1,9
  └─ YOY Profit Growth %,,-117%,28%,56%,1220%,344%,1131%,305%,-83%,-257%,-110%,-56%,347%
EPS in Rs,0.18,-2.27,-0.98,-0.18,3.82,0.45,0.78,0.58,0.35,-0.61,-0.07,0.25,1.54
Raw PDF,,,,,,,,,,,,,
