Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1435,1210,1026,841,873,813,897,909,979,1023,1061,1207,1384
  └─ YOY Sales Growth %,30.66%,17.71%,-4.50%,-23.97%,-39.18%,-32.79%,-12.59%,8.16%,12.12%,25.78%,18.27%,32.74%,41.42%
Expenses,999,1057,1033,815,832,739,686,641,747,779,765,813,896
  └─ Employee Cost %,54.55%,68.80%,76.52%,75.63%,73.33%,71.26%,58.36%,55.43%,58.75%,57.61%,57.19%,53.34%,49.40%
Operating Profit,437,153,-7,26,42,75,211,268,232,244,296,394,488
OPM %,30%,13%,-1%,3%,5%,9%,24%,29%,24%,24%,28%,33%,35%
Other Income,96,59,12,105,81,30,131,-84,-231,167,-31,-12,-41
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-380.18,0.00,0.00,-18.52,-6.07
  └─ Other income normal,95.50,58.61,11.75,104.81,80.89,29.88,131.24,-83.77,149.27,166.98,-31.18,6.74,-34.92
Interest,132,156,160,117,125,127,128,150,133,114,120,133,148
Depreciation,157,125,128,132,113,112,139,128,126,133,139,167,218
Profit before tax,243,-69,-284,-118,-116,-135,75,-94,-257,164,6,83,82
Tax %,22%,5%,-10%,-33%,-31%,17%,33%,6%,-2%,33%,30%,16%,-44%
Net Profit,190,-72,-257,-79,-80,-158,50,-99,-252,110,4,69,118
  └─ Minority share,-26,4,36,24,20,39,-17,39,21,-49,-0,2,-35
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-377,0,0,-12,-6
  └─ Profit excl Excep,190,-72,-257,-79,-80,-158,50,-99,125,110,4,81,124
  └─ Profit for PE,164,-68,-221,-55,-60,-119,33,-60,115,62,4,82,87
  └─ Profit for EPS,164,-68,-221,-55,-60,-119,33,-60,-231,62,4,71,82
  └─ YOY Profit Growth %,3492%,-496%,-1748%,-438%,-137%,-75%,115%,-9%,291%,152%,-89%,237%,-25%
EPS in Rs,5.48,-2.27,-7.37,-1.85,-2.01,-3.98,1.11,-2.01,-7.70,2.00,0.05,0.91,1.06
Raw PDF,,,,,,,,,,,,,
