Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,343.21,279.88,437.41,488.56,565.61,257.22,905.72,712.94,1973.88,1356.72,2562.51,3456.52,6510.40
  └─ YOY Sales Growth %,-45%,-43%,-26%,10%,65%,-8%,107%,46%,249%,427%,183%,385%,230%
Expenses,340.66,273.29,432.99,475.85,557.89,250.26,886.03,707.43,1982.70,1342.70,2558.99,3476.82,6512.30
  └─ Material Cost %,98%,96%,98%,97%,98%,95%,98%,98%,100%,99%,100%,98%,100%
  └─ Employee Cost %,0%,0%,0%,0%,0%,1%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,2.55,6.59,4.42,12.71,7.72,6.96,19.69,5.51,-8.82,14.02,3.52,-20.30,-1.90
OPM %,0.74%,2.35%,1.01%,2.60%,1.36%,2.71%,2.17%,0.77%,-0.45%,1.03%,0.14%,-0.59%,-0.03%
Other Income,1.17,1.21,0.43,0.48,1.17,2.57,3.07,2.53,20.24,2.16,3.48,10.20,12.55
  └─ Other income normal,1.17,1.21,0.43,0.48,1.17,2.57,3.07,2.53,20.24,2.16,3.48,10.20,12.55
Interest,1.85,2.13,2.69,3.62,3.59,4.12,5.74,4.67,3.58,1.96,2.85,4.00,3.47
Depreciation,0.34,0.28,0.46,0.49,0.46,0.52,0.50,0.54,0.55,0.51,0.74,0.88,0.90
Profit before tax,1.53,5.39,1.70,9.08,4.84,4.89,16.52,2.83,7.29,13.71,3.41,-14.98,6.28
Tax %,6.54%,33.21%,-36.47%,40.86%,131.40%,9.41%,68.77%,-75.62%,41.43%,65.94%,-43.11%,-115.82%,226.43%
Net Profit,1.44,3.59,2.32,5.37,-1.52,4.44,5.16,4.97,4.28,4.68,4.87,2.36,-7.95
  └─ Minority share,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,4,2,5,-2,4,5,5,4,5,5,2,-8
  └─ Profit for PE,1,3,2,5,-1,4,5,5,4,5,5,2,-8
  └─ Profit for EPS,1,3,2,5,-1,4,5,5,4,5,5,2,-8
  └─ YOY Profit Growth %,-91%,-62%,-20%,31%,-201%,34%,131%,-2%,424%,5%,-6%,-53%,-286%
EPS in Rs,0.19,0.48,0.32,0.73,-0.19,0.64,0.74,0.71,0.61,0.67,0.70,0.34,-1.14
Raw PDF,,,,,,,,,,,,,
