Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,620.72,435.33,475.76,513.18,404.97,378.29,431.82,544.19,476.42,460.42,615.32,605.06,685.44
  └─ YOY Sales Growth %,-24.30%,-33.80%,-18.76%,-9.36%,-34.76%,-13.10%,-9.24%,6.04%,17.64%,21.71%,42.49%,11.19%,43.87%
Expenses,616.83,433.84,475.15,518.33,397.60,377.03,426.08,532.79,469.28,457.79,606.65,597.07,671.85
  └─ Material Cost %,94%,92%,92%,94%,91%,93%,93%,93%,92%,94%,94%,94%,93%
  └─ Employee Cost %,1%,1%,1%,1%,1%,2%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,3.89,1.49,0.61,-5.15,7.37,1.26,5.74,11.40,7.14,2.63,8.67,7.99,13.59
OPM %,0.63%,0.34%,0.13%,-1.00%,1.82%,0.33%,1.33%,2.09%,1.50%,0.57%,1.41%,1.32%,1.98%
Other Income,0.30,1.26,1.03,0.14,0.86,1.55,0.95,0.32,0.23,0.16,3.01,0.43,0.24
  └─ Other income normal,0.30,1.26,1.03,0.14,0.86,1.55,0.95,0.32,0.23,0.16,3.01,0.43,0.24
Interest,-0.13,0.00,0.63,0.38,0.00,-0.06,0.23,1.13,2.18,0.69,3.18,0.60,3.47
Depreciation,0.63,0.56,0.63,0.67,0.69,0.61,0.61,0.62,0.79,0.65,0.66,0.70,0.74
Profit before tax,3.69,2.19,0.38,-6.06,7.54,2.26,5.85,9.97,4.40,1.45,7.84,7.12,9.62
Tax %,24.39%,25.11%,36.84%,-3.96%,9.15%,15.04%,-6.32%,25.08%,36.59%,27.59%,22.32%,24.44%,29.42%
Net Profit,2.80,1.65,0.25,-5.82,6.86,1.93,6.22,7.47,2.80,1.06,6.09,5.37,6.78
  └─ Profit excl Excep,3,2,0,-6,7,2,6,7,3,1,6,5,7
  └─ Profit for PE,3,2,0,-6,7,2,6,7,3,1,6,5,7
  └─ Profit for EPS,3,2,0,-6,7,2,6,7,3,1,6,5,7
  └─ YOY Profit Growth %,-86%,-66%,-97%,-516%,145%,17%,2388%,228%,-59%,-45%,-2%,-28%,142%
EPS in Rs,8.74,5.15,0.78,-18.17,21.42,6.03,19.42,23.32,8.74,3.31,19.02,16.77,21.17
Raw PDF,,,,,,,,,,,,,
