Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,96.50,85.59,76.52,80.53,83.96,85.32,102.73,118.04,125.22,127.04,126.03,150.87,177.64
  └─ YOY Sales Growth %,-5.06%,-24.52%,-26.92%,11.79%,-12.99%,-0.32%,34.25%,46.58%,49.14%,48.90%,22.68%,27.81%,41.86%
Expenses,80.22,74.65,67.03,73.44,76.56,76.48,87.41,100.31,110.09,110.15,112.02,136.15,159.94
  └─ Material Cost %,59%,60%,58%,63%,64%,62%,59%,62%,65%,63%,68%,73%,74%
  └─ Employee Cost %,7%,7%,7%,7%,7%,8%,7%,6%,5%,6%,6%,5%,4%
Operating Profit,16.28,10.94,9.49,7.09,7.40,8.84,15.32,17.73,15.13,16.89,14.01,14.72,17.70
OPM %,16.87%,12.78%,12.40%,8.80%,8.81%,10.36%,14.91%,15.02%,12.08%,13.30%,11.12%,9.76%,9.96%
Other Income,0.79,0.92,0.87,0.72,9.29,0.21,0.31,0.39,0.44,0.37,0.30,0.19,0.16
  └─ Other income normal,0.79,0.92,0.87,0.72,9.29,0.21,0.31,0.39,0.44,0.37,0.30,0.19,0.16
Interest,3.29,3.47,2.88,3.56,3.85,3.01,2.77,2.53,2.19,2.03,1.91,2.31,3.37
Depreciation,4.54,3.56,3.90,3.92,4.33,4.17,4.26,4.25,4.04,4.20,4.12,3.76,3.68
Profit before tax,9.24,4.83,3.58,0.33,8.51,1.87,8.60,11.34,9.34,11.03,8.28,8.84,10.81
Tax %,27.49%,34.99%,33.80%,9.09%,32.20%,26.74%,32.33%,30.60%,30.73%,29.74%,30.68%,30.20%,29.23%
Net Profit,6.69,3.14,2.37,0.31,5.77,1.37,5.81,7.87,6.47,7.76,5.75,6.17,7.65
  └─ Profit excl Excep,6.69,3.14,2.37,0.31,5.77,1.37,5.81,7.87,6.47,7.76,5.75,6.17,7.65
  └─ Profit for PE,6.69,3.14,2.37,0.31,5.77,1.37,5.81,7.87,6.47,7.76,5.75,6.17,7.65
  └─ Profit for EPS,6.69,3.14,2.37,0.31,5.77,1.37,5.81,7.87,6.47,7.76,5.75,6.17,7.65
  └─ YOY Profit Growth %,80.81%,-49.60%,183.75%,109.81%,-13.75%,-56.37%,145.15%,2438.71%,12.13%,466.42%,-1.03%,-21.60%,18.24%
EPS in Rs,2.68,1.26,0.95,0.12,2.31,0.55,2.33,3.16,2.59,3.11,2.31,2.47,3.07
Raw PDF,,,,,,,,,,,,,
