Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,30.37,38.24,37.29,33.70,39.46,44.34,40.01,38.69,40.62,46.87,41.64,45.06,44.24
  └─ YOY Sales Growth %,43.46%,31.64%,34.04%,24.91%,29.93%,15.95%,7.29%,14.81%,2.94%,5.71%,4.07%,16.46%,8.91%
Expenses,29.92,34.90,36.17,31.85,37.11,41.43,38.76,38.28,40.69,44.41,40.12,41.74,44.65
  └─ Material Cost %,46.86%,46.34%,44.01%,38.72%,38.37%,46.08%,45.96%,45.57%,47.17%,47.30%,45.20%,45.58%,46.25%
  └─ Employee Cost %,16.20%,12.29%,15.39%,16.74%,16.29%,13.42%,15.02%,17.39%,17.16%,13.78%,15.56%,13.49%,17.00%
Operating Profit,0.45,3.34,1.12,1.85,2.35,2.91,1.25,0.41,-0.07,2.46,1.52,3.32,-0.41
OPM %,1.48%,8.73%,3.00%,5.49%,5.96%,6.56%,3.12%,1.06%,-0.17%,5.25%,3.65%,7.37%,-0.93%
Other Income,2.61,1.31,-4.20,1.95,3.77,1.88,2.02,2.73,3.07,2.53,2.25,2.28,2.92
  └─ Exceptional items,0.00,0.00,-5.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,2.61,1.31,1.07,1.95,3.77,1.88,2.02,2.73,3.07,2.53,2.25,2.28,2.92
Interest,2.07,2.08,2.11,1.92,2.25,1.72,1.94,1.99,2.07,1.96,2.14,2.14,2.11
Depreciation,0.69,0.73,0.72,0.62,0.76,0.67,0.60,0.66,0.63,0.58,0.58,0.60,0.92
Profit before tax,0.30,1.84,-5.91,1.26,3.11,2.40,0.73,0.49,0.30,2.45,1.05,2.86,-0.52
Tax %,246.67%,-4.89%,-1.35%,-3.17%,13.50%,1.25%,68.49%,26.53%,80.00%,30.61%,30.48%,27.97%,25.00%
Net Profit,-0.44,1.93,-5.83,1.30,2.69,2.37,0.23,0.36,0.06,1.70,0.73,2.06,-0.65
  └─ Minority share,0,-0,0,-0,-0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,-5,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-0,2,-1,1,3,2,0,0,0,2,1,2,-1
  └─ Profit for PE,-0,2,-1,1,3,2,0,0,0,2,1,2,-1
  └─ Profit for EPS,-0,2,-6,1,3,2,0,0,0,2,1,2,-1
  └─ YOY Profit Growth %,-116%,368%,-128%,26%,709%,23%,142%,-69%,-98%,-28%,217%,472%,-1183%
EPS in Rs,-2.04,8.88,-26.42,5.41,12.40,10.96,1.06,1.67,0.28,7.86,3.38,9.53,-3.01
Raw PDF,,,,,,,,,,,,,
