Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1215,1285,1363,1335,1423,1543,1707,1868,1910,2028,2135,2068,2143
  └─ YOY Sales Growth %,29.60%,20.44%,19.88%,16.92%,17.16%,20.07%,25.26%,39.95%,34.21%,31.41%,25.07%,10.66%,12.21%
Expenses,874,948,976,949,1041,1156,1257,1369,1398,1505,1560,1529,1536
  └─ Material Cost %,20.26%,21.47%,20.53%,20.02%,20.77%,21.16%,20.45%,20.97%,21.44%,21.96%,21.77%,21.30%,20.51%
  └─ Employee Cost %,17.28%,17.59%,17.30%,17.28%,17.00%,17.51%,16.61%,16.30%,16.53%,16.67%,15.84%,16.47%,15.88%
Operating Profit,340,337,387,386,382,387,451,499,512,523,575,538,606
OPM %,28%,26%,28%,29%,27%,25%,26%,27%,27%,26%,27%,26%,28%
Other Income,40,41,45,46,45,35,41,-40,47,37,33,-3,48
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-73.63,0.00,0.00,0.00,-48.24,0.00
  └─ Other income normal,40.22,41.32,45.48,46.02,45.25,34.68,40.84,33.30,46.92,36.51,32.90,45.38,47.83
Interest,20,19,9,11,21,24,34,52,55,55,54,60,67
Depreciation,60,56,58,61,70,77,84,98,101,104,108,111,123
Profit before tax,301,303,366,360,336,321,374,309,402,400,446,365,465
Tax %,17%,21%,24%,20%,25%,26%,25%,23%,21%,23%,-10%,17%,26%
Net Profit,251,240,277,289,252,236,282,239,319,308,491,301,342
  └─ Exceptional items AT,0,0,0,0,0,0,0,-52,0,0,0,-40,0
  └─ Profit excl Excep,251,240,277,289,252,236,282,291,319,308,491,341,342
  └─ Profit for PE,251,240,277,289,252,236,282,291,319,308,491,341,342
  └─ Profit for EPS,251,240,277,289,252,236,282,239,319,308,491,301,342
  └─ YOY Profit Growth %,103%,39%,-40%,30%,0%,-2%,2%,0%,27%,30%,74%,17%,7%
EPS in Rs,2.58,2.47,2.85,2.98,2.59,2.43,2.90,2.46,3.28,3.17,5.05,3.09,3.52
Raw PDF,,,,,,,,,,,,,
