Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,43.12,44.75,20.94,32.68,24.04,33.75,32.95,30.45,31.17,27.69,74.32,50.70,52.18
  └─ YOY Sales Growth %,23%,84%,-60%,-17%,-44%,-25%,57%,-7%,30%,-18%,126%,66%,67%
Expenses,108.82,61.03,41.72,56.33,43.20,59.59,68.37,67.43,38.22,49.50,70.88,51.85,46.22
  └─ Material Cost %,16.81%,26.26%,5.97%,7.53%,10.57%,6.25%,3.58%,4.93%,2.76%,5.42%,2.33%,4.42%,4.47%
  └─ Employee Cost %,7.17%,7.11%,14.57%,8.54%,12.60%,7.97%,8.41%,9.52%,10.78%,10.65%,3.88%,5.92%,6.54%
Operating Profit,-65.70,-16.28,-20.78,-23.65,-19.16,-25.84,-35.42,-36.98,-7.05,-21.81,3.44,-1.15,5.96
OPM %,-152.37%,-36.38%,-99.24%,-72.37%,-79.70%,-76.56%,-107.50%,-121.44%,-22.62%,-78.76%,4.63%,-2.27%,11.42%
Other Income,76.96,35.23,31.44,35.57,28.81,272.39,81.56,33.11,11.39,35.11,28.58,15.37,57.07
  └─ Exceptional items,0,0,0,0,0,238,40,0,-0,-0,17,0,-0
  └─ Other income normal,77,35,31,36,29,34,41,33,12,35,12,15,57
Interest,7.96,7.53,7.19,6.23,6.58,6.51,7.94,11.26,38.10,11.97,11.92,9.69,4.89
Depreciation,19.87,19.08,14.57,14.98,14.45,16.22,14.40,15.58,14.32,13.77,12.45,14.04,14.03
Profit before tax,-16.57,-7.66,-11.10,-9.29,-11.38,223.82,23.80,-30.71,-48.08,-12.44,7.65,-9.51,44.11
Tax %,-69.70%,-0.00%,-0.09%,-0.00%,-0.79%,-0.00%,-0.04%,-0.10%,-1.29%,0.08%,-0.13%,-1.37%,119.18%
Net Profit,-5.02,-7.66,-11.09,-9.29,-11.29,223.82,23.81,-30.68,-47.46,-12.45,7.66,-9.38,-8.46
  └─ Exceptional items AT,0,0,0,0,0,238,40,0,-0,-0,17,0,0
  └─ Profit excl Excep,-5,-8,-11,-9,-11,-14,-16,-31,-47,-12,-9,-9,-8
  └─ Profit for PE,-5,-8,-11,-9,-11,-14,-16,-31,-47,-12,-9,-9,-8
  └─ Profit for EPS,-5,-8,-11,-9,-11,224,24,-31,-47,-12,8,-9,-8
  └─ YOY Profit Growth %,63%,55%,37%,15%,-125%,-89%,-48%,-230%,-319%,15%,44%,69%,82%
EPS in Rs,-0.48,-0.73,-1.06,-0.89,-1.08,20.39,1.99,-2.56,-3.87,-0.82,0.50,-0.61,-0.55
Raw PDF,,,,,,,,,,,,,
