Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,0.44,0.41,0.58,0.39,0.51,0.42,0.79,8.43,0.70,5.73,17.60,17.00,4.96
  └─ YOY Sales Growth %,10%,-61%,-29%,-11%,16%,2%,36%,2062%,37%,1264%,2128%,102%,609%
Interest,0.01,0.01,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00
Expenses,0.43,0.33,0.36,0.39,0.40,0.37,0.47,1.07,0.65,1.15,1.47,0.45,0.82
  └─ Material Cost %,15.91%,0.00%,1.72%,5.13%,3.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,29.55%,29.27%,18.97%,25.64%,21.57%,28.57%,16.46%,1.78%,21.43%,2.27%,0.74%,0.76%,3.02%
Financing Profit,0.00,0.07,0.22,-0.03,0.11,0.05,0.32,7.36,0.04,4.58,16.13,16.55,4.14
Financing Margin %,0.00%,17.07%,37.93%,-7.69%,21.57%,11.90%,40.51%,87.31%,5.71%,79.93%,91.65%,97.35%,83.47%
Other Income,0.78,0.10,0.12,0.10,0.00,0.00,0.10,0.00,0.02,480.53,0.05,0.03,0.00
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.47,0.00,0.00,0.00
  └─ Other income normal,0.78,0.10,0.12,0.10,0.00,0.00,0.10,0.00,0.02,0.06,0.05,0.03,0.00
Depreciation,0.04,0.04,0.04,0.04,0.04,0.10,0.23,0.23,0.22,0.22,0.20,0.20,0.18
Profit before tax,0.74,0.13,0.30,0.03,0.07,-0.05,0.19,7.13,-0.16,484.89,15.98,16.38,3.96
Tax %,-5.41%,23.08%,-93.33%,166.67%,71.43%,520.00%,121.05%,6.59%,-118.75%,12.40%,15.46%,14.59%,22.98%
Net Profit,0.78,0.10,0.58,-0.02,0.02,-0.33,-0.03,6.67,0.04,424.76,13.51,14.00,3.05
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,421,0,0,0
  └─ Profit excl Excep,1,0,1,-0,0,-0,-0,7,0,4,14,14,3
  └─ Profit for PE,1,0,1,-0,0,-0,-0,7,0,4,14,14,3
  └─ Profit for EPS,1,0,1,-0,0,-0,-0,7,0,425,14,14,3
  └─ YOY Profit Growth %,680%,-86%,32%,-118%,-97%,-430%,-105%,33450%,100%,1270%,45133%,110%,7525%
EPS in Rs,10.11,1.30,7.52,-0.26,0.26,-4.28,-0.39,86.47,0.52,5506.35,175.14,181.49,39.54
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
