Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,707,780,844,836,809,861,957,943,931,1031,1099,1121,1159
  └─ YOY Sales Growth %,35.69%,26.26%,24.28%,20.47%,14.37%,10.45%,13.34%,12.79%,15.16%,19.71%,14.91%,18.83%,24.46%
Expenses,540,595,631,620,629,675,728,706,707,784,868,904,915
  └─ Material Cost %,23.30%,23.27%,22.94%,22.80%,23.96%,24.26%,23.83%,24.29%,22.94%,23.19%,23.25%,22.81%,21.27%
  └─ Employee Cost %,22.51%,22.84%,21.78%,22.12%,23.22%,23.36%,22.40%,21.73%,21.91%,24.87%,24.96%,25.04%,24.56%
Operating Profit,167,184,213,216,179,186,228,238,225,247,231,217,244
OPM %,24%,24%,25%,26%,22%,22%,24%,25%,24%,24%,21%,19%,21%
Other Income,25,15,21,18,27,22,18,16,-27,20,36,-15,37
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-49.90,0.00,15.99,-36.60,0.00
  └─ Other income normal,24.77,14.92,20.75,18.08,27.42,21.93,18.22,16.02,22.93,20.46,19.72,21.74,36.74
Interest,20,18,20,18,18,18,16,16,15,14,17,22,27
Depreciation,38,40,43,44,45,47,49,48,49,45,50,61,67
Profit before tax,133,141,171,172,143,144,181,189,133,208,200,120,187
Tax %,24%,28%,27%,28%,11%,26%,28%,24%,24%,24%,21%,21%,24%
Net Profit,101,102,125,124,127,106,131,143,101,159,158,95,142
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,-0,2
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-36,0,13,-29,0
  └─ Profit excl Excep,101,102,125,124,127,106,131,143,137,159,146,124,142
  └─ Profit for PE,101,102,125,124,127,106,131,143,138,159,146,124,144
  └─ Profit for EPS,101,102,125,124,127,106,131,143,101,159,158,95,144
  └─ YOY Profit Growth %,476%,74%,46%,53%,26%,4%,5%,16%,8%,50%,11%,-13%,5%
EPS in Rs,3.77,3.80,4.66,4.61,4.74,3.96,4.87,5.32,3.78,5.92,5.89,3.54,5.36
Raw PDF,,,,,,,,,,,,,
