Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1482,638,581,632,1312,785,777,929,1829,985,929,1289,2065
  └─ YOY Sales Growth %,3.30%,-22.65%,-19.51%,-37.83%,-11.46%,23.11%,33.77%,46.94%,39.36%,25.44%,19.59%,38.68%,12.93%
Expenses,1164,697,560,563,1057,708,687,815,1525,770,796,1048,1578
  └─ Material Cost %,68%,91%,75%,74%,65%,71%,72%,67%,70%,65%,65%,65%,63%
  └─ Employee Cost %,1%,1%,2%,1%,1%,1%,1%,1%,1%,2%,1%,1%,1%
Operating Profit,318,-59,21,69,255,77,90,115,303,215,133,241,487
OPM %,21%,-9%,4%,11%,19%,10%,12%,12%,17%,22%,14%,19%,24%
Other Income,7,26,24,12,-2,19,25,1,25,32,29,21,22
  └─ Other income normal,7.04,26.02,23.59,12.16,-2.00,19.29,25.48,0.62,25.23,32.49,29.37,21.24,22.45
Interest,2,1,5,1,0,1,0,0,0,1,0,0,0
Depreciation,68,70,74,69,54,65,69,69,72,78,76,83,87
Profit before tax,255,-105,-34,12,198,31,46,46,256,169,86,179,422
Tax %,22%,-15%,-18%,62%,28%,11%,7%,32%,20%,16%,13%,19%,24%
Net Profit,199,-89,-28,5,143,27,42,31,204,143,74,145,319
  └─ Minority share,-0,0,0,0,-0,0,-0,0,-0,-0,-0,0,-0
  └─ Profit excl Excep,199,-89,-28,5,143,27,42,31,204,143,74,145,319
  └─ Profit for PE,199,-89,-28,5,143,27,42,31,204,143,74,145,319
  └─ Profit for EPS,199,-89,-28,5,143,27,42,31,204,143,74,145,319
  └─ YOY Profit Growth %,12%,-492%,-328%,-96%,-28%,131%,254%,571%,42%,424%,75%,366%,57%
EPS in Rs,22.04,-9.82,-3.06,0.51,15.90,3.02,4.70,3.45,22.56,15.83,8.24,16.09,35.32
Raw PDF,,,,,,,,,,,,,
