Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,74,736,171,143,98,803,137,174,90,859,219,210,107
  └─ YOY Sales Growth %,10.66%,7.37%,2.54%,-0.95%,33.48%,9.12%,-19.78%,22.03%,-8.24%,6.88%,59.27%,20.78%,18.68%
Expenses,90,458,160,134,110,508,139,160,107,520,225,189,123
  └─ Material Cost %,51.75%,50.71%,56.86%,43.97%,47.38%,52.60%,52.85%,46.36%,41.17%,48.71%,70.10%,51.08%,44.37%
  └─ Employee Cost %,37.01%,3.70%,16.53%,24.52%,29.17%,3.75%,23.59%,23.44%,40.44%,4.27%,15.80%,20.16%,36.30%
Operating Profit,-17,278,11,9,-12,295,-2,14,-17,338,-6,21,-16
OPM %,-23%,38%,7%,6%,-12%,37%,-1%,8%,-18%,39%,-3%,10%,-15%
Other Income,8,12,14,13,25,9,13,11,13,10,6,8,6
  └─ Other income normal,7.98,11.65,13.51,13.05,25.00,9.13,13.12,11.36,12.70,9.87,5.92,7.69,5.82
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,6,6,6,7,10,8,8,9,16,14,15,15,16
Profit before tax,-14,284,19,15,3,297,3,17,-20,334,-15,14,-27
Tax %,12%,3%,25%,25%,112%,2%,126%,11%,17%,2%,7%,6%,3%
Net Profit,-16,275,14,11,-0,291,-1,15,-23,327,-16,13,-28
  └─ Minority share,0.40,-1.73,-0.25,0.71,0.13,-1.69,0.24,0.59,-0.09,-1.09,0.77,0.32,0.00
  └─ Profit excl Excep,-15.89,275.25,13.97,11.07,-0.40,291.18,-0.91,14.85,-22.85,327.17,-16.20,12.68,-27.81
  └─ Profit for PE,-15.49,273.52,13.72,11.78,-0.27,289.49,-0.67,15.44,-22.94,326.08,-15.43,13.00,-27.81
  └─ Profit for EPS,-15.49,273.52,13.72,11.78,-0.27,289.49,-0.67,15.44,-22.94,326.08,-15.43,13.00,-27.81
  └─ YOY Profit Growth %,-31.61%,12.18%,158.87%,-69.07%,98.26%,5.84%,-104.88%,31.07%,-8396.30%,12.64%,-2202.99%,-15.80%,-21.23%
EPS in Rs,-2.77,48.91,2.45,2.11,-0.05,56.28,-0.13,3.00,-4.46,63.39,-3.00,2.53,-5.41
Raw PDF,,,,,,,,,,,,,
