Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,258,134,190,231,354,155,230,259,408,200,215,260,488
  └─ YOY Sales Growth %,7.94%,-17.49%,8.83%,4.87%,36.96%,16.04%,20.77%,11.91%,15.22%,28.71%,-6.54%,0.66%,19.71%
Expenses,226,131,148,165,273,131,180,182,289,159,167,178,327
  └─ Material Cost %,69.37%,71.78%,57.38%,52.72%,61.88%,56.23%,59.13%,52.00%,53.92%,53.26%,49.21%,44.71%,49.66%
  └─ Employee Cost %,10.63%,16.04%,13.39%,13.30%,10.18%,19.05%,13.50%,13.72%,11.23%,16.28%,16.24%,15.63%,11.89%
Operating Profit,33,3,42,66,81,24,49,76,118,41,48,83,161
OPM %,13%,2%,22%,29%,23%,15%,21%,29%,29%,20%,22%,32%,33%
Other Income,1,2,9,6,6,4,3,10,11,4,8,8,7
  └─ Other income normal,0.96,1.99,9.26,6.13,6.48,3.99,3.24,9.82,10.99,4.06,8.07,8.11,6.99
Interest,10,7,6,8,9,10,13,15,19,15,13,13,14
Depreciation,6,6,6,7,6,8,6,10,11,9,10,11,13
Profit before tax,18,-8,38,57,71,9,34,62,99,21,32,66,141
Tax %,25%,-18%,22%,25%,24%,23%,25%,23%,26%,23%,26%,29%,25%
Net Profit,14,-7,30,43,54,7,25,47,73,16,24,47,106
  └─ Profit excl Excep,14,-7,30,43,54,7,25,47,73,16,24,47,106
  └─ Profit for PE,14,-7,30,43,54,7,25,47,73,16,24,47,106
  └─ Profit for EPS,14,-7,30,43,54,7,25,47,73,16,24,47,106
  └─ YOY Profit Growth %,24%,-183%,46%,57%,302%,207%,-15%,9%,35%,126%,-6%,-1%,44%
EPS in Rs,1.56,-0.71,3.16,4.57,5.73,0.76,2.67,5.00,7.74,1.71,2.52,4.93,11.16
Raw PDF,,,,,,,,,,,,,
