Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,685,677,629,621,701,693,676,754,734,790,786,775,884
  └─ YOY Sales Growth %,-7.24%,-5.07%,-11.36%,2.66%,2.40%,2.36%,7.45%,21.40%,4.73%,13.96%,16.37%,2.74%,20.38%
Expenses,614,623,582,573,634,626,620,690,677,732,709,690,782
  └─ Material Cost %,59%,60%,59%,60%,58%,57%,57%,63%,64%,64%,60%,57%,59%
  └─ Employee Cost %,8%,9%,10%,10%,9%,10%,11%,8%,9%,8%,9%,10%,9%
Operating Profit,71,54,46,48,67,67,56,64,58,58,77,84,102
OPM %,10%,8%,7%,8%,10%,10%,8%,8%,8%,7%,10%,11%,12%
Other Income,-12,1,2,1,2,3,-0,-5,10,11,-3,-1,-5
  └─ Exceptional items,-17.73,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66
  └─ Other income normal,5.44,2.38,3.81,2.92,3.68,5.05,1.43,-3.19,12.08,12.74,-1.40,0.33,-3.61
Interest,10,14,16,18,23,23,25,21,25,30,29,27,27
Depreciation,14,22,22,27,26,28,28,29,30,36,10,25,24
Profit before tax,35,19,11,4,19,20,3,9,13,3,34,31,45
Tax %,14%,33%,1%,13%,29%,27%,-85%,72%,26%,16%,32%,21%,27%
Net Profit,30,13,11,4,14,14,6,2,10,2,23,24,33
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Exceptional items AT,-14,-1,-2,-1,-1,-1,-2,-0,-1,-1,-1,-1,-1
  └─ Profit excl Excep,44,14,12,5,15,15,7,3,11,4,24,26,34
  └─ Profit for PE,44,14,12,5,15,15,7,3,11,4,24,26,34
  └─ Profit for EPS,30,13,11,4,14,14,6,2,10,2,23,24,33
  └─ YOY Profit Growth %,-29%,-74%,-63%,-79%,-66%,13%,-41%,-37%,-29%,-77%,238%,786%,223%
EPS in Rs,6.69,2.83,2.35,0.85,3.03,3.17,1.23,0.54,2.11,0.47,5.13,5.43,7.30
Raw PDF,,,,,,,,,,,,,
