Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5100,5036,4774,5193,5401,5124,4054,4573,5532,5281,4761,4801,6101
  └─ YOY Sales Growth %,16.86%,14.06%,18.22%,20.80%,5.90%,1.75%,-15.07%,-11.95%,2.43%,3.06%,17.44%,4.98%,10.29%
Expenses,4211,4091,3888,3930,3979,4197,3441,3608,4103,3948,3787,3853,4717
  └─ Material Cost %,10.43%,7.21%,10.29%,10.61%,8.17%,10.22%,10.21%,12.49%,9.02%,8.29%,10.73%,10.89%,11.28%
  └─ Employee Cost %,4.87%,5.28%,5.58%,5.19%,4.86%,5.57%,7.10%,6.04%,5.39%,5.71%,6.38%,7.98%,5.15%
Operating Profit,889,945,886,1264,1422,927,613,965,1429,1333,974,947,1384
OPM %,17%,19%,19%,24%,26%,18%,15%,21%,26%,25%,20%,20%,23%
Other Income,146,169,132,147,150,139,181,111,158,235,179,146,101
  └─ Other income normal,146,169,132,147,150,139,181,111,158,235,179,146,101
Interest,71,74,67,55,62,56,56,52,41,46,51,59,56
Depreciation,473,339,412,444,702,704,716,799,788,654,668,710,762
Profit before tax,491,700,539,913,807,306,23,225,758,868,434,324,667
Tax %,-7%,18%,17%,23%,16%,9%,-229%,14%,24%,26%,29%,17%,21%
Net Profit,525,572,447,702,676,278,77,194,575,644,310,268,528
  └─ Minority share,1,0,0,0,-1,0,-0,-0,-1,-1,-1,-1,-2
  └─ Profit excl Excep,525,572,447,702,676,278,77,194,575,644,310,268,528
  └─ Profit for PE,526,572,447,702,675,279,76,193,574,643,309,267,526
  └─ Profit for EPS,526,572,447,702,675,279,76,193,574,643,309,267,526
  └─ YOY Profit Growth %,-20%,105%,144%,149%,28%,-51%,-83%,-72%,-15%,131%,304%,38%,-8%
EPS in Rs,145.72,158.62,123.79,194.53,187.05,77.22,21.19,53.60,159.18,178.12,85.51,73.92,145.70
Raw PDF,,,,,,,,,,,,,
