Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,15.64,2.67,1.94,3.14,4.61,4.88,3.28,3.48,3.02,2.55,12.12,25.87,3.05
  └─ YOY Sales Growth %,1161.29%,621.62%,77.98%,80.46%,-70.52%,82.77%,69.07%,10.83%,-34.49%,-47.75%,269.51%,643.39%,0.99%
Interest,1.27,0.66,0.54,0.68,0.48,0.53,0.49,0.59,0.65,0.49,0.59,0.44,1.64
Expenses,6.02,1.39,2.24,2.51,3.21,14.49,1.87,2.36,1.95,2.25,1.58,3.93,3.21
  └─ Employee Cost %,13.24%,27.34%,36.08%,28.03%,17.79%,16.39%,27.13%,31.90%,39.40%,51.76%,7.43%,2.78%,48.85%
Financing Profit,8.35,0.62,-0.84,-0.05,0.92,-10.14,0.92,0.53,0.42,-0.19,9.95,21.50,-1.80
Financing Margin %,53.39%,23.22%,-43.30%,-1.59%,19.96%,-207.79%,28.05%,15.23%,13.91%,-7.45%,82.10%,83.11%,-59.02%
Other Income,0.10,0.13,0.04,0.10,0.24,0.15,0.40,-0.05,3.11,0.70,0.03,2.37,2.04
  └─ Other income normal,0.10,0.13,0.04,0.10,0.24,0.15,0.40,-0.05,3.11,0.70,0.03,2.37,2.04
Depreciation,0.54,0.24,0.24,0.25,0.28,0.40,0.40,0.34,0.31,0.29,0.29,0.29,0.34
Profit before tax,7.91,0.51,-1.04,-0.20,0.88,-10.39,0.92,0.14,3.22,0.22,9.69,23.58,-0.10
Tax %,34.51%,27.45%,7.69%,70.00%,-176.14%,-7.41%,132.61%,192.86%,-2.80%,-31.82%,26.42%,25.40%,-110.00%
Net Profit,5.18,0.37,-1.12,-0.34,2.43,-9.62,-0.30,-0.12,3.31,0.29,7.13,17.59,0.01
  └─ Profit excl Excep,5,0,-1,-0,2,-10,-0,-0,3,0,7,18,0
  └─ Profit for PE,5,0,-1,-0,2,-10,-0,-0,3,0,7,18,0
  └─ Profit for EPS,5,0,-1,-0,2,-10,-0,-0,3,0,7,18,0
  └─ YOY Profit Growth %,573%,-18%,-293%,-145%,-53%,-2700%,73%,65%,36%,103%,2477%,14758%,-100%
EPS in Rs,0.99,0.07,-0.22,-0.07,0.47,-1.87,-0.06,-0.02,0.64,0.06,1.39,3.42,0.00
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
