Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,14.12,5.15,2.39,39.24,51.89,25.26,18.69,11.16,70.56,40.84,5.20,16.84,49.29
  └─ YOY Sales Growth %,-75.46%,-88.79%,89.68%,747.52%,267.49%,390.49%,682.01%,-71.56%,35.98%,61.68%,-72.18%,50.90%,-30.14%
Expenses,13.06,8.43,6.35,35.68,37.13,22.36,17.18,18.15,71.10,38.47,9.27,22.52,50.22
  └─ Employee Cost %,25.21%,61.36%,118.83%,7.34%,7.48%,12.47%,16.32%,27.42%,4.93%,8.47%,61.92%,22.27%,7.65%
Operating Profit,1.06,-3.28,-3.96,3.56,14.76,2.90,1.51,-6.99,-0.54,2.37,-4.07,-5.68,-0.93
OPM %,7.51%,-63.69%,-165.69%,9.07%,28.44%,11.48%,8.08%,-62.63%,-0.77%,5.80%,-78.27%,-33.73%,-1.89%
Other Income,1.46,3.46,3.48,4.49,-4.14,4.27,3.87,0.53,1.23,2.88,1.02,2.25,0.04
  └─ Exceptional items,0.00,0.00,0.00,0.00,-7.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.46,3.46,3.48,4.49,3.07,4.27,3.87,0.53,1.23,2.88,1.02,2.25,0.04
Interest,0.07,0.01,0.01,0.01,0.16,0.09,0.05,0.14,0.06,0.05,0.06,0.12,0.10
Depreciation,3.76,3.39,3.55,3.29,3.39,3.31,3.36,3.40,4.34,4.32,4.41,4.39,3.25
Profit before tax,-1.31,-3.22,-4.04,4.75,7.07,3.77,1.97,-10.00,-3.71,0.88,-7.52,-7.94,-4.24
Tax %,-21.37%,0.93%,7.43%,4.00%,42.29%,-6.90%,15.23%,-20.40%,-4.31%,15.91%,-23.67%,-24.94%,-29.48%
Net Profit,-1.03,-3.24,-4.33,4.55,4.07,4.02,1.67,-7.96,-3.54,0.74,-5.74,-5.97,-2.99
  └─ Minority share,0.00,0.00,0.02,-0.59,-0.10,-0.27,0.10,0.11,-0.24,0.07,0.02,0.07,-0.10
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,-4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,-1.03,-3.24,-4.33,4.55,8.28,4.02,1.67,-7.96,-3.54,0.74,-5.74,-5.97,-2.99
  └─ Profit for PE,-1.03,-3.24,-4.31,3.96,8.08,3.75,1.77,-7.85,-3.78,0.81,-5.72,-5.90,-3.09
  └─ Profit for EPS,-1.03,-3.24,-4.31,3.96,3.97,3.75,1.77,-7.85,-3.78,0.81,-5.72,-5.90,-3.09
  └─ YOY Profit Growth %,-115.21%,-147.58%,-11.95%,-64.23%,884.13%,215.74%,141.07%,-298.23%,-146.80%,-78.40%,-423.16%,24.84%,18.25%
EPS in Rs,-1.62,-5.09,-6.77,6.22,6.24,5.89,2.78,-12.33,-5.94,1.27,-8.99,-9.27,-4.85
Raw PDF,,,,,,,,,,,,,
