Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,17.07,17.87,17.82,18.68,16.47,18.44,16.63,17.34,16.63,17.61,17.62,17.68,18.87
  └─ YOY Sales Growth %,-13.61%,-0.06%,0.62%,11.26%,-3.51%,3.19%,-6.68%,-7.17%,0.97%,-4.50%,5.95%,1.96%,13.47%
Expenses,17.49,16.61,17.05,16.96,17.00,17.40,16.07,15.68,16.93,16.34,17.82,18.21,19.81
  └─ Material Cost %,0%,5%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
  └─ Employee Cost %,59%,54%,57%,52%,54%,52%,60%,55%,54%,53%,58%,56%,53%
Operating Profit,-0.42,1.26,0.77,1.72,-0.53,1.04,0.56,1.66,-0.30,1.27,-0.20,-0.53,-0.94
OPM %,-2.46%,7.05%,4.32%,9.21%,-3.22%,5.64%,3.37%,9.57%,-1.80%,7.21%,-1.14%,-3.00%,-4.98%
Other Income,1.09,0.50,0.81,0.44,9.35,1.03,2.41,20.93,3.22,3.86,3.44,2.05,1.34
  └─ Other income normal,1.09,0.50,0.81,0.44,9.35,1.03,2.41,20.93,3.22,3.86,3.44,2.05,1.34
Interest,0.55,0.49,0.51,0.51,0.54,0.54,0.55,0.44,0.31,0.28,0.60,0.26,0.25
Depreciation,1.71,1.29,1.13,1.12,1.12,1.15,1.12,0.93,0.91,0.97,0.94,0.94,0.75
Profit before tax,-1.59,-0.02,-0.06,0.53,7.16,0.38,1.30,21.22,1.70,3.88,1.70,0.32,-0.60
Tax %,39.62%,2950.00%,1050.00%,111.32%,8.52%,176.32%,45.38%,3.11%,44.71%,16.49%,14.71%,193.75%,151.67%
Net Profit,-2.22,-0.61,-0.69,-0.06,6.55,-0.29,0.71,20.56,0.94,3.24,1.45,-0.30,-1.51
  └─ Profit excl Excep,-2,-1,-1,-0,7,-0,1,21,1,3,1,-0,-2
  └─ Profit for PE,-2,-1,-1,-0,7,-0,1,21,1,3,1,-0,-2
  └─ Profit for EPS,-2,-1,-1,-0,7,-0,1,21,1,3,1,-0,-2
  └─ YOY Profit Growth %,-121%,15%,-110%,96%,395%,52%,203%,34367%,-86%,1217%,104%,-101%,-261%
EPS in Rs,-1.19,-0.33,-0.37,-0.03,3.50,-0.16,0.38,10.99,0.50,1.73,0.78,-0.16,-0.81
Raw PDF,,,,,,,,,,,,,
