Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2624,2226,1890,2241,3328,2865,2276,2807,4019,2982,2422,2925,4072
  └─ YOY Sales Growth %,16.40%,12.59%,19.47%,24.92%,26.83%,28.72%,20.40%,25.26%,20.77%,4.08%,6.43%,4.20%,1.32%
Expenses,2445,2081,1768,2086,3086,2628,2127,2599,3740,2784,2240,2705,3746
  └─ Material Cost %,77%,78%,75%,76%,76%,76%,74%,76%,77%,77%,74%,77%,79%
  └─ Employee Cost %,6%,7%,9%,8%,7%,7%,10%,8%,7%,8%,9%,8%,6%
Operating Profit,179,145,123,155,242,238,149,209,279,199,182,220,326
OPM %,7%,7%,6%,7%,7%,8%,7%,7%,7%,7%,8%,8%,8%
Other Income,179,9,13,13,13,24,19,21,24,16,10,-44,45
  └─ Exceptional items,170.81,0.00,0.00,0.00,0.00,0.00,0.00,12.51,0.00,0.00,0.00,-56.35,17.52
  └─ Other income normal,7.92,9.40,13.00,12.77,12.74,23.85,18.51,8.73,23.99,16.07,10.01,11.88,27.60
Interest,18,18,18,10,12,8,6,16,19,10,17,22,23
Depreciation,23,23,23,23,28,28,30,35,35,41,43,46,48
Profit before tax,317,114,95,134,214,226,131,179,249,163,132,108,300
Tax %,29%,27%,26%,25%,25%,25%,27%,26%,22%,26%,25%,25%,24%
Net Profit,225,83,71,100,160,169,96,132,194,121,99,81,227
  └─ Minority share,-0,-0,-0,-0,1,0,0,0,-0,0,0,0,-0
  └─ Exceptional items AT,121,0,0,0,0,0,0,9,0,0,0,-40,13
  └─ Profit excl Excep,104,83,71,100,160,169,96,123,194,121,99,121,214
  └─ Profit for PE,104,83,71,100,161,169,96,123,194,121,99,121,214
  └─ Profit for EPS,225,83,71,100,161,169,96,133,194,121,99,81,227
  └─ YOY Profit Growth %,36%,12%,66%,72%,54%,103%,36%,23%,21%,-28%,3%,-2%,10%
EPS in Rs,11.70,4.33,3.44,4.88,7.81,8.21,4.68,6.45,9.42,5.88,4.82,3.92,11.04
Raw PDF,,,,,,,,,,,,,
